F1,F2,F3,F4,F5,F6,F7
1340000,704.830585749969,432.874250017339,1110.62740191529,881.969743042344,948.789975525958,1
1341000,765.935777304369,412.432647247266,1083.57613976821,914.103583401533,1119.81386881859,1
1342000,773.719226704637,476.965115978934,1150.0951234265,982.527367253292,1155.17677025489,1
1343000,696.102977602791,407.495029157523,1064.15333521947,867.363960427074,1076.23120521863,1
1344000,605.656832321493,413.822571856358,879.770026857312,741.734051387307,784.715148210692,1
1345000,617.70327006739,413.803837751622,941.541802172421,677.736805419786,609.243049367707,1
1346000,652.801768668499,375.362205668554,886.148334400954,626.422660605144,627.821393367977,1
1347000,630.786489406264,368.472357069119,826.658064672804,550.784960350641,638.507655682104,1
1348000,601.484651354587,346.931148905691,795.196312460231,474.46067512353,626.159800323904,1
1349000,520.220385180472,327.442416389409,675.420151570486,407.454942562639,573.335489250143,1
1350000,495.690430126287,326.634453919029,656.918307497912,390.35090385456,541.071123120442,1
1351000,455.980345581161,340.926687137451,582.508653745763,406.800032778479,507.437745624926,1
1352000,429.188226316127,330.388828081473,569.226291683466,386.456889216606,489.215658496799,1
1353000,423.129677515342,361.095434282105,615.601698141443,425.43529147524,480.62562201128,1
1354000,381.790867262719,360.324634185905,569.857557784952,418.475314785386,478.784251211651,1
1355000,368.741594932885,350.696001912513,601.813234668828,402.344699338575,451.835065127448,1
1356000,398.174854118912,353.535063569366,660.53187114663,345.527771810043,478.993531862692,1
1357000,461.313379387393,328.76357969728,627.507503098758,306.383362848829,463.454664024391,1
1358000,502.479731502592,338.326174075799,650.171547835001,310.312623458042,429.923473258652,1
1359000,486.96464950631,333.001981182126,616.207744221135,285.118432352044,467.495693892986,1
1360000,497.828964311934,345.080153329858,593.111875262197,332.545345522047,429.512292044276,1
1361000,472.188642929041,398.341883495311,634.096663316133,352.144867184563,491.454011284701,1
1362000,445.15646603475,395.068339312675,604.975390745165,353.702520954025,496.602322302261,1
1363000,461.199458267368,380.902519693725,601.407916775389,420.520249423716,463.303872886597,1
1364000,510.740246232282,390.409132439519,619.355919838428,412.870024968277,463.315930145444,1
1365000,655.61122225881,530.789119651669,996.647411695854,1469.84524520988,1290.19239950999,1
1366000,848.218909475817,658.956902471985,1638.54004633223,1794.73523999595,1549.62191532933,1
1367000,1120.8754801183,815.152596112559,2011.43885593858,2359.00743774849,1714.34250086887,1
1368000,1257.87243953447,872.999043551503,2156.7461118588,2896.53148763216,1781.47279640368,1
1369000,1662.17010713105,1091.9779993477,3043.4121406627,5842.39508015048,1773.22804130739,1
1370000,5832.30499022671,5228.71468044852,13036.3649464535,7713.5174656917,51949.9984996261,1
1371000,8227.0317796609,11353.3573239863,18482.8117128449,12954.1368666219,57289.6564927212,1
1372000,8568.35580996963,13914.5670989702,21333.9542146725,15973.0755753868,59726.5118408252,1
1373000,8180.08803307456,14588.2072540319,20493.0786715688,12533.6949765333,59243.6170938587,1
1374000,4538.79061619717,12509.6599823385,11940.7126807156,12672.6842956936,16252.2623759056,1
1375000,2176.5755188075,10068.5652581061,14145.6841736876,7071.06474883703,10867.329491763,1
1376000,1687.90049820967,7492.27273841565,11212.1197307716,3503.38417716374,8392.81373210902,1
1377000,1720.62741016656,6456.72527993874,11096.2451053639,2936.07378653632,7992.47405593119,1
1378000,1003.31051488829,4294.90140126746,9149.44137382403,606.668479396596,528.933158117487,1
1379000,727.245384161546,603.10529852415,1292.17491901361,381.962283315821,436.874455472908,1
1380000,1183.23565635592,828.268757634202,1867.69604615866,1504.14599085957,3334.82360449147,1
1381000,1557.53815804139,3402.61955130966,4412.34828370931,2347.48692286067,4435.68074254121,1
1382000,1617.12338284873,3613.19333905671,4578.89709150833,2467.38734413897,4506.48814256605,1
1383000,1628.15369454456,3532.83874742863,4456.52882074168,2464.81612900493,4487.83119533024,1
1384000,1184.53506938563,3237.749153071,3773.11067301445,1348.72259122741,1557.02590361241,1
1385000,624.358089579251,582.421180552237,876.034242487096,482.043227785998,441.034742608064,1
1386000,589.621889413226,324.002765654828,546.228556300345,382.608055666848,353.300042557323,1
1387000,557.462918342014,259.703055043958,531.484810864461,357.901065441863,374.960307983889,1
1388000,509.882833382127,234.62202801363,490.774366701037,355.531179026878,389.96147206068,1
1389000,497.558684872938,254.943148417319,477.373257868699,367.217511217128,369.222371550624,1
1390000,1205.73124309552,297.169012230099,1207.30351281769,357.306065777804,443.36077533266,1
1391000,1230.04016093617,316.839773927904,1310.5871205368,371.225907088355,437.159998250931,1
1392000,1267.90404302726,333.970423332847,1379.46314453321,355.615325428629,451.151046740929,1
1393000,1260.43759709162,348.686331527335,1399.40473053489,359.589472195981,463.633041129166,1
1394000,508.250033522852,308.722296999971,694.79163517181,337.88290942009,448.014127247512,1
1395000,504.934649314615,273.488207752206,530.44803304574,330.231468437261,414.171171931094,1
1396000,467.710371289144,256.653362702724,553.994456588625,346.445433495906,369.368804454788,1
1397000,487.965683274746,243.441518516861,548.038021170592,344.77914402279,384.828700566248,1
1398000,537.319823762038,241.533816940555,587.303647888127,340.325480525568,363.272428979781,1
1399000,540.929441226721,241.033479771661,645.445241894763,305.885027333998,364.115620957805,1
1400000,551.519927833947,246.214696950988,574.170192925934,309.537868914958,363.264779601611,1
1401000,543.21667854067,246.581513160209,775.798998629695,367.037684254072,455.437892874385,1
1402000,521.528229193829,245.310861858493,781.213902447541,436.568846939829,482.399741384202,1
1403000,533.51917051025,241.588284560882,736.534013686001,522.921675562158,531.716239305835,1
1404000,542.373330446182,301.363223220036,769.476850997342,1208.81185790838,638.640439345246,1
1405000,533.051496153929,396.170534920209,686.001392447343,1635.03613661538,917.50921710917,1
1406000,501.284886510901,409.208039158886,660.352543531313,1573.20575819683,905.119630244341,1
1407000,487.861741623588,421.174404642496,714.510136038111,1484.00559677647,902.261793905023,1
1408000,459.94726278883,415.945446512236,816.237487412974,813.759363309104,806.30780318476,1
1409000,533.10758850966,331.21271398657,815.266021103879,393.020312379306,456.076036689628,1
1410000,524.169329797805,297.076960537246,821.83163160314,417.241285415576,499.400230674637,1
1411000,520.108821972625,301.715409801866,904.811421485263,457.849633276123,571.827663347164,1
1412000,537.065873080548,245.075898683085,799.99822758975,422.035319086528,571.395338002422,1
1413000,449.057082513908,246.948131224154,682.007087353687,380.27130794651,580.896784928419,1
1414000,439.611591915238,280.907846773149,710.683669987047,348.684092520693,542.888961685746,1
1415000,437.306417439125,286.539899231773,644.886431640468,324.347874251991,430.597523741231,1
1416000,396.901124140879,300.236064888336,616.043979217294,346.804054869624,451.377775372674,1
1417000,412.537543036431,269.233827741627,602.556573103746,327.494997301101,433.042987591042,1
1418000,433.192634312942,256.397487116105,573.352786302957,307.185814475474,392.472302104345,1
1419000,425.001203428027,231.976311470709,574.041213976303,316.352594622025,379.335559589317,1
1420000,464.668399916547,205.542926708795,595.3634472002,295.578134657411,361.667309004046,1
1421000,420.120282465933,225.541876376747,594.190564938057,295.051000040384,333.635420301409,1
1422000,466.248836226119,252.513529655328,590.192563363445,332.924668540621,368.694190638154,1
1423000,492.694880193876,277.018403310521,530.833138178711,301.910001953243,371.164759447085,1
1424000,488.721883617922,304.721367261382,509.788000091801,293.437857422369,384.412682323435,1
1425000,508.861613041001,315.401514159072,495.130120558781,282.213002972094,394.652594130153,1
1426000,495.303909250421,276.07908263438,462.322310552122,283.39867378347,385.956125982722,1
1427000,470.41098255499,268.404570829515,493.137681586993,300.998763339038,404.810063581264,1
1428000,513.468574983454,256.572089535765,524.429095481128,305.227738301503,385.780834428279,1
1429000,555.328108117675,243.361703661181,527.292178466534,299.126228382419,403.880384916901,1
1430000,577.644677477638,289.748576852874,586.392874755287,269.363660105765,405.364494925496,1
1431000,559.044722248613,291.218549622143,571.645075570055,291.888621816279,444.190633182245,1
1432000,501.197093640859,272.559959478734,582.930826447926,284.939838419143,452.901293717925,1
1433000,482.092206344122,269.760751224817,581.100634352074,302.056735346015,419.761824776027,1
1434000,458.353431840275,237.224743004913,512.793819874327,304.549601276934,423.443512533222,1
1435000,446.24121894912,222.831584600963,518.659688931389,293.663484374908,413.568692481318,1
1436000,482.401571444876,244.402610461229,487.288605945907,301.395124140957,429.574515301686,1
1437000,462.951573080844,244.067896725024,534.900088688115,287.210821330493,431.953288001004,1
1438000,422.228315552449,271.020576988447,565.781439646438,298.959173283606,399.189670410402,1
1439000,486.281076600475,278.084692235031,552.576324434762,278.639591815458,354.912274136383,1
1440000,494.061660897878,257.087242348519,570.160941203657,315.279405694325,325.7767318066,1
1441000,500.267642516915,250.687127504915,551.788727354282,337.771900412758,312.712649704813,1
1442000,546.181377575367,212.634587142617,582.489953763371,354.731831170136,332.216727087947,1
1443000,497.092979672738,238.920028807424,546.108325510388,375.172217783141,348.337292309358,1
1444000,426.282292478628,256.804771600395,523.954359220199,318.968469807108,350.629481195306,1
1445000,397.2675052199,265.773151115019,545.852219168211,311.97039261254,358.862489049988,1
1446000,447.59364643544,250.891114482862,534.770000940023,306.995411450892,368.262580507692,1
1447000,482.217215477172,229.019976089995,607.63324464024,309.517342179846,353.025361284641,1
1448000,567.423890435408,234.797401269174,641.097043989685,327.464543670821,360.537013056722,1
1449000,641.120658861823,212.120517247352,606.148930476425,313.617490883301,374.260626389462,1
1450000,559.154829098758,226.649287620731,572.8596130257,279.647292337321,350.18033527021,1
1451000,549.140128308502,240.293246302028,515.440629774628,259.24266294325,363.620680439338,1
1452000,491.441339796609,230.61060974638,495.954394925599,291.02698132731,359.520832694648,1
1453000,441.663653265784,242.170253731835,512.739269902216,292.037046154398,375.546419183432,1
1454000,484.019280060008,263.990726979212,498.634097346848,294.855493291568,370.957287360208,1
1455000,514.148981121784,268.880025491133,523.406723100789,323.75468577393,347.330174366157,1
1456000,514.355094812302,297.246747635976,516.992511581732,308.503289874961,357.144406887705,1
1457000,547.068883007622,289.177033096139,560.581733003654,309.219051646726,353.328931572139,1
1458000,509.213232659738,270.732732689646,579.491439892142,312.734499875175,376.42936630486,1
1459000,462.046537522002,253.358904409888,582.57771863307,321.56999873259,382.961836685391,1
1460000,474.47056204698,232.166496496651,600.534832186506,303.047847768554,363.932387738701,1
1461000,437.002787732888,251.728537790382,540.769051695905,306.682788315876,338.172790502078,1
1462000,566.609728205118,261.968540106072,799.654111338469,323.729114017784,324.356018592432,1
1463000,728.093349732499,278.561200591118,958.642620485572,296.76272436639,335.67485858987,1
1464000,758.065277537276,305.380134654339,953.020525239309,295.001169145722,361.579140185055,1
1465000,764.879070987744,303.711604532726,937.455262750781,279.46584756493,351.273144186269,1
1466000,618.961555723094,292.890647274038,708.346252851676,282.398830683362,336.688070357027,1
1467000,533.071412486096,273.639394740395,540.185614623625,270.421512204032,336.850503155893,1
1468000,478.066419795809,244.832606517284,531.721082597802,274.730063768794,349.243278431775,1
1469000,483.640104580658,225.587857438181,581.385507256465,284.559771686037,371.757160001805,1
1470000,506.704944231535,240.264187201844,598.641249076121,255.091247692061,382.069589020322,1
1471000,465.753732491594,246.057248888604,596.23871550151,241.16669997918,379.130448635651,1
1472000,473.792971513876,251.74912560135,567.308933558539,242.352369244071,338.531435802893,1
1473000,508.41649584417,272.556234569778,529.307081096021,234.538850548463,344.44505227822,1
1474000,500.454992941119,301.483417805557,504.578047473227,239.953952810284,354.224704856888,1
1475000,464.8502904874,301.14889901237,497.899980176874,258.445626811853,332.732308838734,1
1476000,529.726733287864,292.348110563709,568.029389876204,299.732925787817,484.51899972314,1
1477000,516.407288974144,284.296411524494,603.646568799688,284.353752091653,492.384755287062,1
1478000,522.725007597296,237.26291868703,544.656675154817,311.891193707747,498.510861776751,1
1479000,544.764307698257,239.816545117114,560.515107773533,327.79226413121,492.706761461579,1
1480000,464.09934964577,237.412109007785,488.170697514211,294.347538957793,375.362719265238,1
1481000,441.673869695611,244.938864049779,449.960979987765,304.378722075075,353.709924776121,1
1482000,426.686644393017,246.790936517362,501.348258437137,289.601763785996,349.241170955325,1
1483000,396.847088379639,218.192438833392,482.989357009865,288.799293778855,394.230466149066,1
1484000,440.871373160507,214.55724018362,482.981030883724,291.909200246791,394.458333003644,1
1485000,498.641761010337,216.795958314192,506.25836042757,300.595118679803,450.280979715356,1
1486000,563.345139924042,231.705999922172,483.598114745908,302.730340084275,462.030349029602,1
1487000,591.318424424321,255.925018991615,519.012908507377,300.41590398125,461.191735449505,1
1488000,553.447722765607,247.329664792595,528.0509798503,313.688449891878,453.286907264629,1
1489000,551.900443127653,253.104063928656,505.327779185746,302.572650270871,391.317220243939,1
1490000,516.685495001561,270.019463454334,544.4354871207,302.725407757942,391.849336834438,1
1491000,501.270570868671,253.597086211234,540.217315950844,269.775191225912,382.112742309874,1
1492000,517.636746422195,274.594289135133,573.668266057093,248.739336429661,382.003208262102,1
1493000,481.737259510473,297.323281447766,640.661295300733,269.582678534318,384.495676381356,1
1494000,442.076252130181,314.281960495016,648.054498396473,260.629346871578,367.176749755865,1
1495000,438.614381649156,313.250813468705,617.411853743088,296.380238306125,394.661289146994,1
1496000,450.075882100507,319.478426351705,633.148048906844,308.917236610765,375.173300633436,1
1497000,449.163176571832,293.166184053941,569.246158023384,298.757432197762,378.766986710305,1
1498000,455.267311743547,254.776066136197,612.197334350465,293.652319625435,397.281924372925,1
1499000,497.505352067402,269.449284420956,647.235604639205,287.535727717829,387.182242820782,1
1500000,512.808310039682,278.859418705386,640.946707973925,266.517485837407,415.680519932868,1
1501000,492.449428232842,281.531022159144,638.004401844496,266.160908283329,447.796752209364,1
1502000,530.120741071549,265.177427617826,555.552962797454,262.432424136694,413.274853828848,1
1503000,502.068554689021,258.552642658539,559.448385719278,257.60716868864,394.003108305294,1
1504000,489.88399929933,216.978967721501,543.850911839114,267.305164320378,379.429521005976,1
1505000,493.136286694792,222.620116573365,530.811742175599,277.459386446661,330.397166683529,1
1506000,499.849877790574,221.484099748353,552.624766858012,265.222908146017,333.15748380888,1
1507000,446.542737110729,209.425935735504,533.783807635607,253.160154970082,310.784803520646,1
1508000,425.037980535377,227.665127313089,571.443077523669,252.906755272663,330.360388859809,1
1509000,478.063009392706,220.980811365073,594.263948167642,252.506070668852,345.397510922521,1
1510000,438.771428537115,251.604837909927,571.232300516216,275.301765841893,378.137420286545,1
1511000,1819.02727004255,411.467344631731,1309.54103876035,291.025344724534,431.856643225626,1
1512000,2236.46582035033,448.465619527679,1465.95982946806,285.092418300874,410.150151197493,1
1513000,2177.50540859709,428.049630740212,1474.99931384989,276.318558476772,489.157300000869,1
1514000,2211.07119500398,408.04000010648,1494.36262467176,264.030348072668,480.782571990968,1
1515000,899.637513228537,275.259335521316,760.681384138818,268.722383219601,440.279069947884,1
1516000,551.588794082571,261.491389833928,566.559853407141,284.734185649468,430.069575150357,1
1517000,578.492962125479,281.391787440223,565.138639711817,285.549667911968,374.957760834739,1
1518000,589.534513746016,281.004517013988,572.839552042443,292.737490674103,375.681334899519,1
1519000,566.805891084987,259.962155676008,599.544618523686,318.646648646222,367.524690929743,1
1520000,501.427894451013,251.953407023673,590.2718867469,332.238336937064,353.448360865719,1
1521000,491.406975727277,236.923472721395,589.925054368994,337.353118619673,337.686490375964,1
1522000,450.997020246976,239.772074298865,605.165412817255,360.055631420902,336.034298513505,1
1523000,482.550837009801,267.704328147374,525.40059114149,313.335731650015,328.708018853087,1
1524000,484.208755637343,247.715142495444,507.860392520858,306.572707559126,349.949038698271,1
1525000,538.798116591427,247.686641737197,474.1351514214,275.08983353059,350.56694466311,1
1526000,550.107362994251,251.163957398322,442.270408306077,280.405200374047,337.59477834243,1
1527000,619.100133287326,302.646834425528,540.503942840909,279.747558781551,381.133284431439,1
1528000,660.393390315897,310.466785240209,526.017614827124,281.92714929947,388.126973330812,1
1529000,599.890895664493,328.121227435869,592.314558468732,331.100109596859,406.196091045923,1
1530000,624.190018211872,331.394297866464,651.643075237923,333.578972067277,431.529926115248,1
1620984,559.028827923959,264.028551251523,578.397561028063,321.484848934505,390.271856791861,1
1621984,525.268525994724,288.367698179229,567.860023774011,326.560165286578,366.200429072184,1
1622984,609.286781395751,335.225396237447,673.809411662395,491.592523187934,530.405882301938,1
1623984,915.072041123489,1297.93091736613,2026.47211943457,1873.5796131447,2563.10460245142,1
1624984,1600.56021204263,2809.88605484928,4591.26668854612,3869.39956614291,4471.20848231045,1
1625984,2022.58064562443,4189.11125888677,5891.50687770542,5024.79686176239,7525.79444869587,1
1626984,2207.204678498,4605.69102985464,7353.09723703616,8781.05179159111,9586.8312114738,1
1627984,2372.06069485752,4032.92913349342,7904.28149439216,15060.8585251231,12312.1233973403,1
1628984,1874.04880548844,2759.14962635853,5870.89604732171,13960.5651926001,12532.9103643444,1
1629984,29660.8441631039,12906.2101813808,47994.3724475809,23309.4252229234,12319.5817249235,1
1630984,40204.8218950177,17490.1558557223,81944.0167699497,29971.5812677451,13825.8629502927,1
1631984,75316.4539312172,32311.5231820322,170284.67012864,42403.5207299084,18983.6833349214,1
1632984,88983.3817622032,35352.8020308457,205933.323330369,49218.3448343428,17754.7495446098,1
1633984,82706.3026966933,33804.9781064892,184780.361442939,46571.4594263931,20728.4341895382,1
1634984,101707.96051321,40165.393139071,183580.2535677,49403.6558322627,29543.8566329982,2
1635984,81813.7249955986,41872.6647865171,128097.071220848,50571.322494183,33909.7879261317,1
1636984,114686.072480294,93274.7693112858,249912.542806583,71379.9753960994,60831.2517451852,1
1637984,93728.6740143644,83508.1407190989,229101.157573739,66916.5029352239,55601.098248777,1
1638984,78003.4285691229,76107.1723963891,207039.914730192,67678.8321074417,54061.8635487091,1
1639984,117533.576464185,76710.061190514,235697.618095335,82712.3272676236,84033.2509202322,1
1640984,128703.750342059,47530.7215468507,193316.819602808,91641.1185907417,74574.5679680894,2
1641984,165720.815366287,69161.9926004819,263219.293794814,118526.700577765,100262.161089733,2
1642984,232390.955608744,151496.196769243,423690.867377866,140401.976832118,121043.088751389,2
1643984,613810.812841265,491938.816049746,1072659.39705585,504524.063578358,215018.240147058,2
1644984,634195.242902737,530179.316147553,1056478.30228143,655792.311021495,322550.885803332,1
1645984,825945.218866161,734854.337127939,1445309.75996926,893524.511265262,373938.848671194,2
1646984,1224180.45359581,1097091.72375891,1920672.90747365,1561742.47473229,529455.199460268,2
1647984,852525.492842959,792372.246943557,1423405.2255007,1223090.46162671,421812.889527365,2
1648984,850266.594368057,752397.450967294,1387775.24377834,1076848.392326,321788.100306268,2
1649984,729012.1516289,595877.591547387,1111802.69721421,841516.315888238,274705.762214963,2
1650984,296042.948074855,202365.080908687,539581.184848017,167245.608505543,111139.796586759,1
1651984,378820.927385198,219371.572262775,570161.879676693,143266.389441722,115085.227595606,1
1652984,334850.964415273,206905.355609201,562792.272340589,150208.296871765,113220.03740494,1
1653984,435481.656984124,189263.687502645,494989.191979903,345239.709948165,151998.755823505,1
1654984,520870.159016396,156498.12143169,553139.492506745,388496.978878743,145934.564908935,2
1655984,383418.885313113,91404.303201669,312954.093864041,401002.658727616,124315.196030144,2
1656984,429463.176620018,117117.487635907,431419.301411906,395039.596153518,116751.071009416,2
1657984,294499.380883808,134621.673462939,529706.381265891,291638.896389162,76694.5948413057,2
1658984,230728.329872847,146101.46360676,498836.202075843,259969.911658926,82384.4797885487,2
1659984,272442.946291332,192166.654873035,591002.112308491,234470.203501811,85978.4059572587,2
1660984,256025.487418168,192647.307636266,557371.836576642,212146.457619957,78717.8295998478,1
1661984,264278.867515331,170089.947184244,469506.865320514,123184.328305443,59402.0245353063,1
1662984,204679.70969085,139668.293700248,384992.825677778,93316.3716872163,40455.0357796638,2
1663984,196733.917477734,124088.459621518,405033.782815051,137742.001802799,33783.4276045849,2
1664984,150220.101187007,107817.031287791,337171.554780336,142856.91744137,34010.6411721883,2
1665984,74549.4527522517,66335.090958459,226808.214275879,117892.216580364,29216.4893232466,2
1666984,72897.3460374623,72981.4568907704,242775.610906278,126109.693894414,30620.1860258223,2
1667984,86811.3209933062,97770.4966609809,224880.002400952,198935.491658276,79866.5437366553,2
1668984,122407.20314975,109698.841936733,255509.702113484,199577.396264582,86788.0885723232,2
1669984,295396.041743734,170957.762327897,382245.510048783,232714.104923562,122957.017221356,1
1670984,329423.243163267,181273.64750611,408871.220734566,229751.284875163,130728.952873375,1
1671984,382207.666470615,149218.484465509,409544.786453211,114600.812623994,94720.8289025832,1
1672984,379613.983127654,139117.161492897,376872.497267628,237026.813141078,111099.800062495,1
1673984,284726.924807343,95292.8571618507,274415.463000205,242246.675994119,83728.8296875545,1
1674984,304505.212166452,95067.1570924201,279591.470961844,249814.360794842,80977.9309012341,1
1675984,221059.883854317,81635.5210725354,229480.729162565,243698.026069634,65192.5971380233,1
1676984,208786.636279329,66302.3636109314,208246.187875228,118341.588836376,42126.7591821709,1
1677984,131104.986507338,44853.1104717567,183963.73290165,75483.1176045032,30918.5779005176,1
1678984,126937.964777781,110521.338692084,466659.73351766,180763.879855463,44938.4817137297,2
1679984,235207.585780921,216445.667205401,638170.633314033,276017.632709199,122375.431454772,2
1680984,295007.089389877,259886.284109685,763804.774635367,331853.045613492,134859.75671527,2
1681984,354262.915223808,323477.836224612,884993.342882671,408142.782993605,160201.16091228,2
1682984,326640.659043478,252644.225740563,585375.765703696,295476.805764529,143334.220094682,2
1683984,202282.848011455,136130.615762653,380456.157542389,190048.928452344,64330.5798542584,1
1684984,143546.93070246,103887.120616837,233876.278700657,126004.07874095,50054.863949362,1
1685984,132044.770138496,77691.9372605403,193435.952663236,61071.9090198029,28973.4700989536,1
1686984,135891.518736044,96266.0784347188,219343.057324311,59314.5367960212,37934.9316217532,1
1687984,154231.492265144,129042.400349869,263483.594475327,69818.5080089658,45195.4571355522,1
1688984,246722.608095883,150507.207367889,376445.13309243,102278.220614144,41526.937552196,1
1689984,260000.888273212,174297.283154625,559507.961283297,285894.119284185,84137.5462951454,1
1690984,435609.337962666,213472.249534685,691148.625502869,393864.500101126,161153.27532106,2
1691984,455248.097328536,206483.140874801,678108.449712718,397328.560456653,171139.265994217,2
1692984,434661.537516442,203316.604415018,622112.695003005,368937.437270815,185353.00993167,1
1693984,527145.616547148,207540.557961182,543988.678132453,200885.104539788,163602.641872402,1
1694984,372772.817568261,162475.185656912,449012.100234626,116607.739511463,87136.9766368131,1
1695984,491502.622532214,226910.121019393,693113.582841891,202090.198330594,107219.776222454,1
1696984,387403.916166546,192500.116345575,612755.444225763,199856.001303112,95764.4349862246,2
1697984,229706.640862403,125741.134896427,411482.648995373,168487.220447099,70013.8646903068,2
1698984,179114.928505192,99259.7805305359,301853.706217277,140120.254859206,57259.8988167577,1
1699984,17125.8633384866,7506.85273837814,15233.1291599691,33560.1682693855,17806.1592282687,1
1700984,26230.8564353395,9244.65419590026,45849.2604591184,38163.9693038028,20443.4389503915,1
1701984,189434.286991641,76228.5604457156,207265.656839736,70712.3302068627,41791.9355776816,1
1702984,808196.558646492,180893.45644484,312429.712540647,89440.4082845153,48497.4050637351,1
1703984,844628.682945503,184385.826472142,343550.79495062,106077.806729973,60831.7999471165,1
1704984,835499.986274525,181499.747898544,314131.719227066,116890.096526183,65237.1635186512,1
1705984,690759.329874836,117880.820384357,168323.59698066,95929.3175234142,48199.1753101825,1
1706984,201999.332346156,51927.0542926428,195228.202006595,105480.778754324,59440.8259376254,1
1707984,185297.556446184,64397.8669240364,232321.876222933,97411.0115912497,58416.6254069899,1
1708984,212941.049627926,94784.5252433802,275575.194555785,91514.5006361643,63076.1266435746,1
1709984,264969.304086527,155097.666530693,342995.680760448,94249.9340700411,71556.0525796834,1
1710984,173800.449677242,148613.332803513,288426.255539818,73927.7646865501,64824.2190244697,1
1711984,202914.630058172,160213.310255854,338919.129507952,113067.256391278,73778.5996283605,1
1712984,295222.993365016,212455.09369245,514254.627678579,180621.670914912,98597.5627880186,1
1713984,282429.485780495,260361.870633277,791678.024747353,253534.782811267,117916.484279395,2
1714984,447964.996160171,377138.696911586,929430.782575233,498660.374378239,195513.008929721,2
1715984,546911.282650595,492067.062616648,1082586.30807827,737340.859419899,218070.303723961,2
1716984,479401.11726283,483786.490193183,1008425.99201587,669917.561155381,202504.323059657,2
1717984,492902.706792794,402452.430534071,711064.061362914,597702.640947638,180950.819260904,1
1718984,427721.686617405,310601.719264038,605873.295877405,356175.884096366,112991.01607084,1
1719984,493537.498516205,227518.768036714,481898.640830465,115616.132886223,86066.2382124983,1
1720984,450269.813563984,163376.462131706,379398.61950596,108610.506690236,68258.3558402111,1
1721984,505400.447403257,218860.849506656,537094.956569215,143671.199884002,80197.0426209056,1
1722984,489104.589169199,398183.453192335,1121274.60773375,421606.125877369,105722.570771673,2
1723984,500475.112387243,789031.373685361,1559942.94929067,713171.445877796,193874.026220494,2
1724984,538184.327147449,827675.972226395,1612796.41559171,725462.799551514,204731.844810927,2
1725984,460544.675541432,794514.563628431,1499287.02262599,703105.998438344,197950.547823178,2
1726984,577869.260100709,640004.596147427,981476.503083945,426148.174755192,173751.370318658,1
1727984,566986.898294427,268147.594977472,587158.97490694,119153.338990479,97419.7708354821,1
1728984,609312.922341604,281052.722363355,635587.685792809,120153.804731361,108133.135365449,1
1729984,711930.374240198,275360.872822736,662408.796035121,125985.858646801,108099.127502249,1
1730984,512908.085616938,245793.264337714,698395.014212726,212592.31796327,97559.2295275527,1
1731984,681983.336714905,336090.379637803,865768.396110397,430914.481197828,134243.262115668,1
1732984,644939.483030766,345352.850597217,995067.479877417,468849.110854475,129374.838208757,2
1733984,842655.474906861,605131.943943585,1479999.58096076,762798.796521848,240168.977218089,2
1734984,927594.501443017,727640.965617991,1709013.14795581,936760.513302313,278608.988867734,2
1735984,884494.736685784,700068.62805917,1664314.37714563,966482.464123476,324750.435592696,2
1736984,892780.985617912,657914.193400437,1451251.59263215,921378.187930661,316626.202354196,2
1737984,588638.55921388,375292.291767836,897833.283896632,614244.738514123,206830.437518151,2
1738984,493528.81339801,224249.932768543,516462.018549372,373802.865288911,176857.894231107,1
1739984,286093.390254679,119091.742430246,311857.660916073,140273.399998482,76775.045103683,1
1740984,221630.892200335,89106.8908569536,246460.617713526,116855.591060267,60587.1893725524,1
1741984,178753.493287967,67054.1261962198,185140.886245503,124033.933554046,51486.1447246446,1
1742984,146409.038437782,43163.266224352,124236.110554384,88520.3046406065,29938.3633056225,1
1743984,9549.64933586322,14976.4378259856,26747.606785398,72822.7941045318,27129.6164524052,2
1744984,32195.5695368409,46001.2284783622,120974.200416374,116922.356137433,48881.0946653083,2
1745984,62734.9584739016,55074.7073802305,163005.127247658,194361.78139279,61647.094447294,2
1746984,98895.3472529386,84166.3236785368,241354.028755179,233142.782742277,70255.6238384512,2
1747984,115556.832794949,83787.7895859465,270272.441920339,229082.630619571,68766.0296695976,2
1748984,96398.2563959955,63619.6989118114,199146.732342013,190667.104645387,56547.8181050087,2
1749984,209708.489485032,99836.382677251,250134.206134133,144098.097166858,61452.9851693702,2
1750984,209373.041134213,91095.092832055,255168.878656633,123046.526263808,63451.2190665326,2
1751984,265296.188119663,118222.849911872,298477.591996549,112967.54809217,67385.688777436,1
1752984,283164.988715423,131050.50975985,342100.611593645,138568.353032157,69789.8983644513,1
1753984,216351.044055348,118161.320527876,315755.921216211,121612.439614178,57901.1605559899,1
1754984,199693.617275753,107767.756744299,266420.235882294,188268.297795524,73529.1738996286,1
1755984,223394.602706583,107671.169564401,217191.744228234,313067.594333626,125515.432029883,2
1756984,203713.305543629,85591.8260767921,155695.037969909,294742.451404304,119830.686787525,2
1757984,131933.339641126,55426.7797144123,97172.8673067604,282253.482730353,116167.60811789,2
1758984,235219.539326953,115613.617452649,250144.388615831,417448.823341567,145870.599981174,2
1759984,284738.093053768,179282.347220013,434174.273963965,573390.300888977,155356.555889381,2
1760984,302390.911796036,209176.279490866,510248.075421579,591668.251739283,170434.809043179,2
1761984,351824.004514346,243209.091299088,614184.998267435,650429.931152584,180164.428037529,2
