F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11
1129984,49.7556061017413,335373.764061253,158965.478529556,22399.1259095628,227497.22361454,30281.2127838282,30480.9678852927,27240.6564326232,27874.33731752,1
1130984,41.6173126030202,214887.349267261,74853.461318755,18641.8582971738,145228.556962184,20653.1548241538,18412.7030775105,16543.2812693854,15284.5723372046,1
1131984,28.2657210896908,134459.097804268,26105.825319651,9056.64093024221,60633.3029755389,9118.70077994276,7900.27366811755,7621.51030712924,7453.69548599832,1
1132984,23.150652272918,8727.2330486104,5190.87986214077,1973.22149250767,10302.6968672841,5597.88423772101,5013.40509788034,5379.60182753045,5543.3498128204,1
1133984,21.43408369685,3869.47294683455,3337.98969760314,1369.2311366393,8928.5505115646,5147.27280586235,5891.56406556766,4372.3599977677,3401.43469134356,1
1134984,23.7256011770907,3343.7222754122,2912.61763647951,1624.26082502016,9817.4522411905,4734.62288588451,7989.55840187659,4877.22898634863,3139.28434107205,1
1135984,26.6707506025896,3199.17709754586,1789.85553662889,1708.75057029821,10359.3946759206,4362.12961850041,8878.3390322484,6110.07072199085,3055.65729538465,1
1136984,27.9474185722388,3385.35100723839,1750.95560975176,2192.02759129237,10216.8859728568,3935.96218553187,8973.82240128104,5923.14550515404,2857.02674297239,1
1137984,28.3251204903472,3387.48799576176,2362.47258765436,2459.75921897022,10362.5011082585,4568.75885379393,8609.81309630669,5978.53696873138,3588.4472202489,1
1138984,27.8219541626051,4082.7734436457,4035.6575447941,2465.28188868689,13021.7901324769,5884.11387348002,8093.40091225287,4879.54897244552,4948.30582940685,1
1139984,25.1358571314306,10589.4884090849,4135.39630884294,3696.48730585292,15922.4415071309,5690.88756344619,7796.81554206685,3705.50010924532,4750.15544177531,1
1140984,27.2175729193815,115456.475352994,13656.7075368015,46518.6060405064,97814.6969230382,13395.5546824075,20480.9922557882,11290.0300953134,11605.001139997,1
1141984,29.2410482659683,117757.733346053,13243.9676496357,47819.0059249112,99643.2969007048,12954.8980001271,22788.0583383579,14227.0388787967,11499.3936813296,1
1142984,29.5125228845272,118089.012142426,11914.7732190151,48347.0170314196,95339.5833771944,11831.5452801829,22732.8888172474,14352.6323803943,10960.8023030089,1
1143984,28.5920487721103,112779.017225689,12367.5498264022,47572.9241255943,89727.6942074465,11403.9687250792,21914.8898508303,14051.9568926606,10677.1311125766,1
1144984,24.5564375231001,8256.83826752362,3956.57789889351,4275.38059338459,6663.05430594655,3293.63193595935,7710.94562471749,5575.98884055521,3349.92704478785,1
1145984,19.7729151476809,7134.76976074289,8789.56774878371,2654.5520514262,5966.41930780321,3586.86553451163,4476.02833977287,1709.32110973006,2233.02757267628,1
1146984,20.7080417427173,6797.48995859683,8701.38631382178,1832.67725967065,26359.7999380773,16166.6189096721,3082.99053934836,11350.0896284757,2309.844654195,1
1147984,21.5924547602495,5071.36697819916,8069.46205067823,1308.30435341766,30586.3673697507,18103.8441191395,2626.59668689742,14541.7050603122,2423.71390499999,1
1148984,20.9771371644281,4402.33076956284,6869.68924459634,1154.72316614696,31082.6324479236,18213.6813775594,2329.94895638806,14833.0473694198,3039.81781347703,1
1149984,32.7049255857186,3301.8399223102,2098.61937293622,1086.45854463432,28888.523507078,17186.464674294,2098.44225335994,16190.8928552188,3449.45152811371,1
1280968,30.6029233597479,2319.62566964754,1778.01033592249,950.625607938132,9237.30367461401,3655.79550009623,1364.03389872443,6135.79000588688,2767.44408676449,1
1281968,30.6924069180589,2308.51427697954,1780.66482756708,879.725596573432,7738.08013237094,2206.55160635853,1707.21113828384,3528.20339201645,2818.22816300169,1
1282968,31.2090300109884,2731.99147181499,1653.87450077108,1033.33868286058,12894.0509939265,3013.25688189338,2597.93064676149,4980.36400667572,2915.38960246171,1
1283968,25.4629969878544,2607.98189727155,1110.18372025959,1735.45148007033,16408.8627745012,3385.60718251173,3195.15575966626,6272.67647814879,3050.96722602255,1
1284968,26.8974516378621,2694.24726153832,1123.37007946591,2031.60948194805,18404.4106966182,3885.94472915617,4245.89431914958,9585.60857814238,3600.54040956487,1
1285968,28.1608707828211,2801.59647014985,1157.33186487712,2020.1918139484,21279.6818045197,4623.30218273763,4971.01352719423,11328.6665888184,4194.81506934455,1
1286968,29.8559651823654,3620.87426439379,1590.99811584355,2466.91125466207,22638.439039895,4453.69921914754,6014.77993135816,11712.5350497404,6122.62290167469,1
1287968,25.4918538530184,14664.09658707,2136.98841689824,3482.94012163163,28834.9239059618,5456.48647700182,7577.78159403143,9995.28379571295,7863.02716849847,1
1288968,25.2209058481835,20810.6237514414,2663.63324746989,5251.97411560096,37090.4089032588,6313.33107992422,10585.5657544219,7477.16948913795,7285.68713613943,1
1289968,25.6740549371696,31970.3234979846,6880.99790569059,8142.3336676332,38883.4309581666,6297.40671034718,12218.3287138828,6523.37461464113,7808.46785616326,1
1290968,28.9969022310034,36081.8738961289,7996.74727907685,10399.7792076749,49424.184467405,8511.87126033363,14812.8473533969,10688.411909064,11042.693445741,1
1291968,39.6117649144579,151030.583017112,51151.5593768428,21719.3409488921,125123.934913135,25538.6149020373,24899.6673347669,15362.0960310669,27581.831048296,1
1292968,46.5986008318941,204626.418222483,125795.463598187,31860.5674504796,190212.204626767,57403.3664809406,26341.8153186774,27375.0376088317,38051.649666133,1
1293968,50.5740277552762,255343.434056983,199112.099227455,44591.0595748657,296174.924909306,74312.6685000032,39264.7020567358,36733.4932239562,50677.9691077596,1
1294968,55.0171172636328,443750.381252091,378727.179307475,62924.197030225,455774.369831876,109720.659391606,47207.3817990015,39977.4466286054,50962.1183769167,1
1295968,54.4458969686936,527044.094893978,460134.143135449,95542.8887081703,592241.504364468,123588.802705298,53588.132808885,53859.8554030979,50643.9864138226,1
1296968,50.9187861213629,514861.278304512,433816.033285395,89385.2864324733,560527.935445848,99864.1581957837,56928.9671785311,51422.0662414683,42533.1384547184,1
1297968,49.1929460794887,511321.652672295,398359.059474413,88016.3154136264,516218.38810736,92611.1355061981,52732.3279148578,56531.9410634304,36631.9653611583,1
1298968,45.8024897974409,397995.552651581,298347.904903737,93761.8967383595,417570.563947616,65785.0071615027,48918.1986237171,53527.5448436651,37018.245222948,1
1299968,39.2832183645955,230001.330465136,198101.287394805,52010.5187911497,228124.745647515,38256.3924704779,36297.1883362812,45130.2883746247,23625.5565590082,1
1300968,36.6072497389264,189484.474177712,152279.908492589,47352.9310980243,191995.724759376,29786.7995294041,30978.7160327243,37970.2983726044,22785.1684649424,1
1301968,32.2517656160557,133415.350164212,111753.685185918,33827.7446938958,127435.494964073,19845.3485544659,20182.3415103534,23265.3187147235,15756.2629527771,1
1302968,23.9243315280842,53071.6434296902,30632.2995472361,6968.99831020515,48977.1095630305,8120.89488000038,11883.5934481815,18459.3635005204,9489.55231848565,1
1303968,27.0616759301039,28058.9893746332,18489.4848950547,12266.2894863826,40629.1254571593,5347.73935906794,11901.4150495736,13090.0886971455,6805.85408095892,1
1304968,28.5010671914989,41404.0202285531,19764.1590526102,14978.1700334654,49172.1075183964,6241.62083673261,10430.7728840225,12769.557675748,7665.12334359969,1
1305968,28.892806502426,39262.6787760396,18196.4836476522,15276.3570005196,46585.7083731928,5588.72633915978,11090.761833441,12602.2520024656,7310.25355875744,1
1306968,32.5484743449194,40869.5688673601,19984.5957769551,21483.8559395869,55717.0747617334,6816.73371233555,14577.9191487769,12844.0116484291,8297.27993938233,1
1307968,28.760798311385,25285.7596676358,8267.94873937433,14570.8796089068,35340.0543981897,5434.27979077463,11006.0894257509,9646.58159331113,6929.67695295516,1
1308968,27.9636399709835,6295.52171343905,4239.45341214055,12306.2394335413,23228.6291056659,4290.33172660068,10394.551802987,13408.8748108888,5518.18016213569,1
1309968,34.9996175848194,145718.025548769,134940.695753163,38759.5926645053,201253.41254438,24669.226560314,24569.9629529892,22663.3455186347,16371.051913388,1
1310968,38.0505844338109,177792.411715673,160846.167055879,40356.460908817,281218.805474762,30761.0026533201,26364.3429829346,36847.6759691678,26555.5141549234,1
1311968,38.5867335326118,186823.835580948,164398.322738868,46093.0045351308,294458.616802856,31995.0728670396,31422.1393461502,51997.675985046,27462.5634869253,1
1312968,39.745407289743,187523.293052109,165460.416175773,45815.8288810713,298965.860011405,31855.4084622228,31570.3985937083,64595.7427652108,27731.6993787391,1
1313968,34.6020989699921,47986.1747640712,34986.4256165159,18731.0986783198,121048.211375128,11329.951407806,16511.6501932941,66700.5207314857,16661.5397552903,1
1314968,28.6401143154923,15243.6459269081,8479.99237373992,11531.4828396186,35556.2095946814,5219.82118716326,12307.6902256589,56295.2069972321,7287.71887288111,1
1315968,26.7384739665298,6431.43812838924,5283.18739317296,4035.27849707831,24077.0150587897,4382.96546025982,5745.72726688917,42277.1976647555,8090.14286968829,1
1316968,21.2691958937294,4406.69444082491,3826.55945196882,2429.74143438972,16185.1702199664,3954.22347761518,4101.68429355281,24216.9412874863,7349.74988033998,1
1317968,17.5316024457955,4039.30591840186,3408.78318174894,2005.10639247964,14611.0338695774,3622.65306525452,3391.92122080558,12618.3012567803,7059.64476459324,1
1318968,16.4100939689801,3122.70696833981,2453.37821606396,1247.44227777062,12457.0002890462,2606.87723525462,2008.57961622474,7698.31522773051,5744.9114960638,1
1319968,15.4984019578383,1991.77994182529,1146.97029938375,815.547787726871,7228.97298711151,1512.7656025034,1070.44270704559,5883.29422437383,3177.91922759089,1
1320968,15.3693782590334,1973.34138099312,1199.17696504171,841.233092331388,7703.6435342363,1580.10049811407,988.368193849645,5577.73835120655,2561.97698770902,1
1321968,16.8593678095035,2394.82686614976,1348.17209384259,848.864528403167,9120.30556210292,1821.15552872919,1259.68609596248,8632.49940017453,3164.07567249357,1
1322968,16.0967113295761,3300.38209654701,1593.07737294727,872.701459909789,15032.9195014551,2645.06966836289,1588.36759946309,13155.4711646909,5004.17158460117,1
1323968,16.1257279737857,4433.11158802931,1775.27218421877,955.696145165323,22150.7297854865,3662.6976515574,1825.86166717776,15833.4903337218,7457.47718425645,1
1324968,16.6990992356918,5621.23095907385,2007.8695989099,988.456013939018,29129.510342379,4731.11375962519,2101.30908652529,22887.8025233935,11235.4942143032,1
1325968,15.4224439296521,6967.35659884821,2425.12837001365,898.551396643582,37729.7733738623,5483.80180599842,2127.66375323166,26629.6576087502,13881.6435316438,1
1326968,15.4434016858647,6482.46723445581,1873.34347239883,872.781153878267,34240.0534828572,5002.09272259959,2077.74491983885,25318.2043890787,12520.6168405761,1
1327968,15.9181406888744,5661.20033561915,1728.38139633932,815.750661839364,30258.3411117484,4568.24602048793,2000.74878246063,23214.003596667,10886.912133524,1
1328968,15.4426975345483,4951.8399732467,1584.25501976661,831.390988674749,26764.3492736203,3925.39489594452,1788.49902224266,15149.4315762509,8188.59923532804,1
1329968,16.8764159706299,4676.27451209912,1118.48531954732,914.298011934611,26163.000739595,4217.65642642849,1409.01709062181,8881.25530148011,7207.49400454794,1
1330968,17.9078018495058,5353.47252738876,1234.68002243901,1172.907708282,28595.4378490889,4441.7292797682,1320.62540149745,7742.19932941884,7380.21150013462,1
1331968,21.9582361377301,5290.71261162919,1091.93967853447,1082.58961628453,26873.9924028135,4171.25564756465,1367.76916621775,9250.60874770143,7462.89296374619,1
1332968,25.107350412931,4644.05294483545,946.812187545221,1073.16170112747,22082.277493955,3533.29946435253,1563.25682377116,13558.2741717009,6436.82142706589,1
1333968,32.9522984604274,2990.26160855366,877.845661186049,1127.46876056384,12395.2695263711,2212.83726801968,1834.97128273622,18333.2764919893,4605.3782665654,1
1334968,37.5831696814968,1590.04535694399,762.058049761252,950.854272549596,6657.68307885113,1576.68117936256,1771.9114629838,20330.7279369419,3864.97388052114,1
1335968,39.8395916382026,1404.25376948208,867.761933608645,1027.34772995982,5430.26163502123,1282.90170390178,1583.37550460428,26242.1868443405,4348.56836196511,1
1336968,42.4190565002434,3459.64626344407,1491.58108422634,1167.58988778634,14401.0220257961,2132.31050603433,1577.29355331486,32788.8469314388,5923.24624303667,1
1337968,37.7045754438557,4757.96436162814,1663.23600416418,1035.39977207816,20224.3530081746,2849.95254280398,1512.96266325373,31954.844021745,6415.31633132736,1
1338968,39.1222273598941,5140.78474880761,1987.73668353916,956.752902819882,21273.4657171106,2868.23379295932,1441.20011220886,33476.321864569,7901.13979953633,1
1339968,43.6051724240352,5135.94803436228,2031.27986971449,929.697481120498,21681.0059399873,2810.18214840078,1420.53556387489,29269.1501166509,8784.19521532194,1
1340968,42.8312250666122,3005.35840084283,1670.77960716884,822.131160569612,12195.6158246157,1948.74869241645,1260.28967690923,22263.0538161096,7390.57236346717,1
1341968,42.8683389747384,3646.26242797209,2403.72291493388,1299.99164442367,17757.6643963409,2986.79047309433,1447.17497864771,24893.048976399,7971.92158356121,1
1342968,36.6417310873863,3988.42507828518,2360.9047221292,1499.99747247988,19878.3238797523,3423.57926877055,1544.48306365409,19443.1486210613,6789.56528706215,1
1343968,25.5754385134629,5252.97199816624,2682.19221033977,1528.63427864935,23842.4094474756,4392.2781580329,1534.06182019834,14518.1018397266,6062.40000786597,1
1344968,21.6934264804335,5879.93875321376,2959.91643326019,1720.93293734721,27654.4182760359,4924.9848757166,1505.30317537735,10652.8599888167,6795.40417353364,1
1345968,21.2896637020522,4241.81734458339,2000.58346865532,1244.78173897774,17050.3378681077,3360.89898617496,1139.00994865949,4963.81589420478,5482.50898857556,1
1346968,24.4352038769368,3721.5209197564,1771.23542210649,1167.41428551183,14165.7374719694,2805.37593535903,1583.34855920847,6727.45542696217,4786.17705274815,1
1347968,27.1619425880631,4430.58248595889,5184.74490999414,2374.68859335635,16879.0580181164,4324.84127332287,2603.05703498664,7960.80888292685,7183.39979986125,1
1348968,31.2336786908903,5230.53607219966,7744.59563011621,2902.634184567,19054.3548857452,4927.13820496206,3224.66958329379,11563.7199091716,8782.29879167037,1
1349968,36.5687694598492,91672.738889267,30424.8951924795,14475.9544250822,93094.3524770618,12586.6298348663,14517.4829688857,18582.0789694519,19532.1840680921,1
1350968,39.6507855339171,134643.817546114,46763.8175114716,20090.0997530661,125526.026978564,19619.6101712517,17430.5547331116,19539.1467960268,22286.6083980769,1
1351968,41.3845802058334,157071.303624887,59348.4528165805,26144.4976975335,157370.252546239,23292.1897020712,25430.7039800301,24605.706576628,27294.9261505272,2
1352968,40.1728078877622,259567.73834023,74379.187458342,38043.7511326606,175425.578011599,27543.3158343293,33836.9830408608,24870.293817728,28514.1547458268,2
1353968,39.8964816567608,285562.886238754,96691.1908528217,32696.3276665725,160538.247853577,28061.1264945057,33232.1195928145,25178.1099705856,27534.5216037945,1
1354968,39.8333082585278,317142.742602118,124925.997828359,42746.4686756695,186658.946831806,27593.7361221815,35917.6734153037,26713.0357644261,29707.0903230702,1
1355968,41.4289264654394,319271.658899595,135089.554382921,37455.1227272041,178871.727406433,27040.3148132142,31095.2784841889,28410.1017690039,23393.8810663812,1
1356968,44.1200798577489,255698.242658217,132711.873612093,29306.8551503673,189341.709722381,25593.313163153,24592.8705786467,33467.9657953292,21215.8934404919,1
1357968,43.5867338372215,221340.697065316,111847.9430098,29674.1500547032,166034.071426389,22589.6451921705,22458.5807326619,30450.6757897627,18843.1491544684,1
1358968,46.5621723273964,228740.675576908,91109.1361556103,26355.7181863122,158718.230047154,22076.5892415505,27090.8432976256,38934.3813107112,21682.9559740177,1
1359968,46.6152251585071,245405.682074769,82407.7396613509,29876.6920587519,154320.383354421,19159.6726422056,30968.2148306967,37561.7079768693,22861.6869909881,1
1360968,46.5879698271894,274201.273925164,94136.5737130708,37258.4948078394,161239.663897848,22685.0979819757,44394.6857210903,38215.001512609,33192.022251209,1
1361968,46.1529854706839,277226.48271655,83367.1477297843,34752.4102756439,169902.943937691,21520.5279391159,44794.1013341758,40723.860596261,33777.6193673638,1
1362968,45.7268890355378,309839.391396128,71839.7423450297,31688.1772658245,140742.444087844,18739.042331335,40804.7081282477,35641.0270939884,29971.5830993484,1
1363968,48.3725226448953,405742.458085713,127820.548625409,55785.8680961239,208211.059021353,25750.4727597675,39700.3656442992,34380.2024598525,30461.0436417306,1
1364968,50.3162462347399,539798.993156917,134862.77480459,53734.4853528896,238685.71071051,27062.5061839542,31618.7221095322,33321.0735279777,28703.2384265108,1
1365968,50.9822473320256,544774.687033909,155231.920580793,63193.4699472829,303488.340252355,28451.510916481,28488.4879286088,35398.13906451,26645.7742615928,1
1366968,49.496312826696,471895.918267918,154992.425308586,63488.8886454446,304924.321807999,26986.359220656,26702.8786236116,31535.1987330663,28351.6034205641,1
1367968,48.5527466840965,429852.799747532,112038.795199727,46208.6422879404,269903.05516103,21938.6374554068,25018.0871521513,30342.5846162795,29939.3484240806,1
1368968,46.0266115341509,292433.341303004,97472.3091247018,41970.7952611858,249375.315041199,16548.23266165,24058.0022344923,29422.4949608002,26904.2170225456,1
1369968,48.7142402255958,339425.162605743,89132.62391402,66049.1639914697,205657.991121724,15480.4495708862,26078.6537046739,31692.5452024679,25397.5479605747,2
1370968,47.8864428716517,375503.760202608,94570.1711203593,75923.7960037086,228725.020064913,18215.5077099708,29109.7722212898,30659.2099578543,25892.8274588093,2
1371968,46.9514418585676,389057.8928968,88583.3182656378,81121.2881349251,226321.975349325,17864.5122246359,31687.8916548256,31413.9889819058,27604.7144726179,2
1372968,47.1640091253618,506488.631854845,84760.8002364731,85967.9029592364,220840.113311304,21208.8707660887,32020.8094623922,27566.7238987385,30923.3056858951,2
1373968,44.9565110055426,415566.097810662,68643.9869361095,54818.5754260707,178161.81028767,19557.5973118218,29130.0441054921,20804.4036111326,28974.5587071172,2
1374968,45.7671190673794,360576.671237487,57400.5358745772,38848.0504255946,145763.642062873,17235.8049844564,26766.4771370211,22185.1475005022,26109.7045160242,2
1375968,44.2727267821772,357201.9344084,39974.9502567825,37755.7620153673,107077.366944488,14882.3018457553,22254.9357973432,21291.4920967509,21076.6784729299,1
1376968,44.7878312177341,225580.729501802,30368.5496030173,31178.8767266892,77425.6673461536,11596.4569289761,17920.3537173964,20289.4551507985,14678.065148065,1
1377968,47.4713631427405,258909.087993098,30927.9641541504,32533.9738306622,87298.5734033835,11097.7175662006,17336.0693230206,17183.2472001919,14922.9073393197,1
1378968,49.0501042391482,303453.747732826,33900.3071030772,35545.7968691175,107371.267525907,11653.9243483702,15457.1117310811,17458.1276185574,15812.0323158613,1
1379968,51.9608627174244,304348.733586446,41259.8709961487,34323.1397568261,140303.899211451,13123.6409818234,18189.1747621666,16323.9252041594,17578.4065662394,1
1380968,56.4582270150888,406677.832739159,65720.2034625918,43084.0657171674,221677.314965886,13703.7140321362,20486.5024040985,18079.0721759011,23945.4469460487,1
1381968,55.3308484748495,450479.750814252,68031.6864117996,43422.6176399084,223012.947499425,14328.5345448792,26415.2149613531,20073.3768785758,28048.4923108864,1
1382968,55.9073147314618,564319.277985902,74203.2205929575,49409.6278242219,239220.84378042,15162.461464131,26950.601584259,19855.0914321384,28625.109522832,1
1383968,53.6784976146365,539988.411882816,69008.36213959,42542.4660732916,220042.344788611,15608.7577215189,24026.6479033208,19814.0225598307,29351.7840255237,1
1384968,50.6847294266811,489311.251518305,49355.9456614811,44855.2641888407,155274.994538671,15740.7348935778,23104.8472865695,18509.1502854046,26616.9609463138,1
1385968,53.1649305663521,485924.568279861,59455.5106089322,46166.2166784873,158006.991353606,19447.5074847652,18972.8923122629,16056.9069708107,30667.5010867061,1
1386968,52.0745586814636,427398.200932235,72351.832971585,57231.8744796683,174600.811869076,18010.9137437988,23681.4194541349,15766.1548527212,33867.9891357303,1
1387968,54.2082578045481,431617.156681515,77112.083819957,59910.2437603296,184011.377190545,16747.7774410573,25302.4063875387,15209.7515522437,35802.88710527,1
1388968,53.1905693072041,433147.970717903,76604.0837059548,57509.8456648554,181991.169410646,16104.3620191873,27031.7640099297,16402.7340762421,33285.4292197443,1
1389968,50.4224427004576,443189.538354298,78482.3984395149,62488.5242847424,197855.721685247,11992.0393495168,27420.4523969969,17606.6316537742,24892.5115739135,1
1390968,52.7398839104117,449791.76373085,77429.8150956522,47524.8014578657,199788.823825764,13824.6500599136,27189.7901668276,16675.8624796158,21090.3879462289,1
1391968,55.761742153354,452581.941494682,78054.9995652824,44722.5447992089,204303.490431693,16154.9385596699,28160.7505572131,17394.33774445,18850.5859491386,1
1392968,56.6632187201026,479131.07247811,91725.4447514189,49240.3398610436,220107.453151911,15712.6361988136,24893.6800477444,14222.8506674775,18381.1575286734,1
1393968,56.9021830823269,448742.894985656,82057.1516367916,45864.243875162,195614.894553306,18752.2862091188,22592.3635086411,12214.7345791214,22896.9813421492,1
1394968,55.1194315827814,433155.87152563,70904.4408135612,43964.8423344972,170291.847488789,18043.3269299093,19297.3453887571,14881.2673520951,26409.3368278523,1
1395968,53.1502410561211,427329.518499697,67912.9637923471,49191.3840300589,153675.261044899,16976.3416460925,18559.5413496955,17391.3626697755,27500.9959089389,1
1396968,54.0697769644689,421704.115906733,58379.8130385676,43981.5447913287,148035.824670941,16502.1279475155,21511.0538539743,19636.7973337553,27358.0650753846,1
1397968,56.6745963595353,465294.050632019,69818.0005181856,48300.8409514988,171174.759205936,16016.6767250913,20624.3764431558,20685.4796265845,25463.9035111495,1
1398968,59.2435488297779,466797.966338666,76606.1460287823,50466.2734548287,186566.142124537,16071.2593040564,19172.2088636001,17010.0231200859,22928.6345737196,1
1399968,59.4095240894871,456001.703603426,75552.0858465172,42210.2074031927,184306.491612082,17156.280529085,17140.7886664982,14103.0590655801,24823.0942852569,1
1400968,59.9823970250535,542918.525389687,107734.456727963,49477.1408241081,275715.236424258,19785.4029626984,21438.5343619508,19286.3926772399,24681.5670755543,1
1401968,59.1533513011951,536781.174446839,94775.1432432255,48095.5512544055,261184.104776377,18153.2959229685,24224.9551462179,21154.4383684895,26140.5085152419,1
1402968,57.8645255452266,538592.460028907,95323.125396864,49789.1732057596,257716.908871656,18170.6871444782,23662.2869240493,21145.9632240985,24831.5191373793,1
1403968,58.4850544411048,609726.559085904,117715.158598246,60343.0846168809,293475.820668202,16440.5080377013,25287.907866322,23314.2592844314,21108.6805352375,1
1404968,60.741413026788,633989.970043977,134499.359469326,65375.4153038397,348774.616107484,20020.4745272473,29694.9908942868,18159.4026870054,23936.7291394605,1
1405968,60.854672656913,604155.062111472,145089.587206162,64948.3876482597,368767.184406377,20832.7674639197,29690.9276030468,15954.8612819928,21697.2832188597,1
1406968,62.2869045296679,601389.843084536,151067.261444901,68362.6569375118,364373.01191988,20863.9344145301,33350.6955855896,16985.9180613985,21951.1288035112,1
1407968,59.426684208346,574629.555378569,145253.201295014,64100.7572273568,374091.725597935,21110.5548402419,37707.7044255622,16238.6886556581,19107.6222870263,1
1408968,53.6588112770207,346111.603668686,89544.8484064419,42388.4237662857,219277.079191441,14245.5966049798,26739.60435214,16186.8126348124,14084.8506570432,1
1409968,48.2692393844196,248063.670696846,73252.8889444077,29326.8779129307,184721.659812238,10763.8899562519,22713.676459551,18162.2239458863,11978.801650647,1
1410968,42.276732130921,135285.326031009,46024.1106800255,15546.4646036112,139637.93762171,8239.47889403971,17073.8669476006,16844.6678653291,9700.70367166119,1
1411968,42.8918207381187,124287.265387896,33457.1944416769,16150.1169309271,109513.128460007,8450.99108845243,12281.3391162739,15902.1199285061,14190.3555518394,2
1412968,46.7776450813763,327804.124627613,71300.7812474161,40330.3008369626,186879.504113557,12246.4064328022,21780.2766042588,17113.6217139842,20781.8445548845,2
1413968,52.1255915169101,522020.273483073,105771.457512478,56398.808317302,283758.234650587,17380.9711603052,28329.9767653279,27205.6511481304,23867.988897947,2
1414968,56.5049024877852,654680.469117441,128296.568083292,69424.2878227944,331239.185613206,18692.5416292804,31552.319165499,28628.6246468381,29331.2964617133,2
1415968,54.8406419879003,595561.520591165,124676.056714278,60931.2353735069,309433.005182936,17712.8132792103,28935.1440678808,27110.8382288373,26695.5058160015,2
1416968,50.0657833096762,449168.190809585,97713.4858486455,39073.1629369516,225520.515171997,15263.5396956167,21738.3195419766,26576.2344728427,22118.1748243554,2
1417968,43.2548239863438,265083.523020231,64651.1194187331,23628.6595892398,123707.966400028,12040.0066031812,16827.8220720144,15621.4302443449,20766.5617702956,2
1418968,35.1069487872338,186027.206570838,48597.8506145872,16104.2188827371,88168.4886787483,12187.9475916695,13759.0719392307,13786.2552357067,14868.5766540057,2
1419968,32.4979085242947,183885.997097162,47860.8955307475,18801.3900506499,87527.2333335199,12727.8527792671,16244.8124624218,14267.4326400516,16653.9638700467,1
1420968,32.5971942811242,145735.847483764,44856.3192770187,16558.7594779262,88052.148141689,10652.1612325136,12775.424770608,15487.5590730096,13725.2808214235,1
1421968,34.7990940882814,187514.646371725,40670.3503447311,21108.4119857843,89292.4602521994,11333.9078499393,13002.7977139707,14264.1028352823,12639.4922289075,1
1422968,37.5314476338369,163673.556412733,46679.9563191139,22087.8773835701,94261.9119222786,15177.0727046315,13853.3900866484,14556.5379802681,13972.7469812035,1
1423968,37.6132137716501,173591.610291752,45667.6585335513,19924.2077832739,90873.2278774007,15554.4492285993,14279.7680779455,15219.08946365,12687.6512920438,1
1424968,41.5675719088515,192541.526630521,43152.0734455397,23798.7574299027,88610.8503911056,16669.4725548257,18078.745203639,15545.167463932,13789.7335321764,1
1425968,42.3805080423888,156693.274369802,44715.8761645491,19730.5974528502,80864.7067878447,15200.6330354542,17946.5739895134,19217.1071223352,13485.5828992491,1
1426968,42.3007585893099,171521.58874155,35010.7231457553,16940.2152574534,80412.138691287,11191.1682819609,17654.7182420946,20065.0924065361,12840.9607730294,1
1427968,43.6465661363012,190635.767074008,34141.5029696038,20865.0187634174,85634.5347343593,10966.9364216938,16798.1401936581,20942.3793904563,13183.3105817467,1
1428968,42.9488009400951,185276.048314271,32859.1940410932,19062.4650047194,91376.5856194555,10908.323858733,13658.4703768167,20072.2023858141,11933.6005357885,1
1429968,42.5928433923953,235459.789509397,43708.1754889315,27488.2115639749,114289.231525877,14186.9946331514,15560.9922990404,17765.6258157437,15438.5583079043,1
1430968,40.4854356226322,221143.841123966,51640.0449656894,27126.536408506,112080.761903124,14182.5265235953,18951.1646185738,20537.2775726307,15525.812924278,1
1431968,40.6738077687529,208755.751985859,53693.250916318,26027.9281145587,132509.699950373,16249.7372428221,21368.7438101962,21115.6208835003,15433.1353582098,1
1432968,38.8257475386637,228751.525532182,48819.5099548735,28406.6839980965,130575.563846957,15958.6280346467,21301.0439657045,26612.4430748945,16289.7530103168,1
1433968,38.1854549549108,241464.592340374,43334.849246768,26742.9545326731,115267.888329712,13068.4514411018,22076.1096656404,29368.6870117741,12593.2733737872,1
1434968,39.0653410773164,279148.554861133,42421.5527269486,32866.4411283833,112897.659292464,14727.7411000462,24824.7825807644,30209.6748724229,16532.9633324989,1
1435968,39.2804678213097,323645.194763033,49622.151693146,31225.5413626482,102574.904069401,13015.9207613146,24443.7137277854,26667.0898407159,16037.5632318457,1
1436968,39.1131852720704,333703.825725779,50960.1669541909,27507.4280820337,99096.7654170332,12353.7146144342,25609.3676402591,17394.4565612172,16962.923332772,1
1437968,41.9374628144323,299451.297121786,47900.7835858778,22537.2118927341,103222.149849282,13504.6879981589,24914.8006574864,13335.1997162574,19764.0856228387,1
1438968,43.5101721266784,282073.836458365,39917.4429533411,17357.7300148222,99590.1805952852,11256.9546669162,20687.1765026526,10459.9207575794,16549.0909934002,1
1439968,43.8936493894992,273513.703924182,30396.6364535289,26700.9150630424,99486.217782386,9288.69580868364,23322.9795356328,10992.0057014993,16176.1375882907,1
1440968,43.9476181928664,322133.814526557,30701.5785890662,38358.7068426485,101044.108117947,12015.8565563634,25493.4592769318,12978.430962095,18094.7130259232,1
1441968,44.8684682491452,366603.002273117,31893.0045709339,50357.0777451486,104161.143397879,12964.1819107332,23087.5022903964,12979.9189163044,17420.7591877358,1
