A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63,A64,A65,A66,A67,A68,A69,A70,A71,A72,A73,A74,A75,A76,A77,A78,A79,A80,A81,A82,A83,A84,A85,A86,A87,A88,A89,A90,A91,A92
1311703,-1609,472,-515,-951,485,-563,754,1379,1323,427,1666,184,-272,953,10,-208,923,-213,-247.4140625,949.125,23.390625,-211.359375,962.2578125,-220.703125,-240.29317389762,931.90820217633,0,0,916.812082414201,0,394.133374871375,956.421201994707,234.998238025309,365.840214437943,986.95990372583,251.339443034714,94868.5594857283,14012.7244094488,55107.5784940945,89868.373769685,48528.8857652559,14575.5174704724,308.00740167361,118.375353893658,234.750034066226,299.780542680283,220.292727445224,120.729107801194,7.11004368008658,6.60571891089606,9.95430895657385,2.85911118411073,4.19216686830028,4.79471978789905,-0.0280340433833088,-0.456154984491779,1.38515224317533,-0.310275339015916,0.934575616209674,0.310249894498369,-454,962,-50,-58,838,-174,-251.76724137931,952.862068965517,15.1810344827586,-205.612068965517,949.198275862069,-222.620689655172,2363,907,1838,1378,1181,747,1051.67237054199,1054.54070975618,1435.1953125,1481.6328125,106677.227913663,92561.6152230791,1125306.8046875,1171100.4296875,1042.14290417928,1046.43818177479,30685.4890186203,30685.4890186203,2
1313703,-2054,268,-1515,-796,590,-825,1236,2129,1222,427,1400,87,-304,925,45,-155,952,-233,-267.8671875,963.9140625,34.9296875,-161.7578125,969.03125,-230.7109375,0,913.969980763552,0,0,945.681130344952,0,488.648494894336,992.099009833444,378.445246617658,291.328999479111,980.647466281844,265.39155918661,168339.675135335,55564.2209030512,143118.837536909,59169.2558439961,22826.219488189,17340.6165723425,410.292182639804,235.72064165671,378.310504132398,243.24731415577,151.083485160321,131.683774901628,7.64564267129584,12.6501674088537,8.27559004787829,2.812848090829,3.17249904299515,6.14743161618706,-0.0394971741425003,2.39038370110527,-0.928056938896401,-0.285036539256388,0.342776453560423,-0.880864862721971,-536,972,30,-48,961,-252,-274.422413793103,940.206896551724,50.6379310344828,-156.301724137931,966.862068965517,-225.060344827586,3290,1861,2737,1223,810,912,1121.86011946761,1042.98021622396,1579.8515625,1432.5625,267708.814838248,59369.7389899169,1366258.6015625,1116974.71875,1110.29254671953,1034.84507964837,30862.5370163955,30862.5370163955,2
1315703,-1672,574,-1313,-582,676,-718,763,1935,1010,223,1352,-29,-318,944,10,-179,942,-242,-292.65625,951.3046875,43.203125,-164.5,969.296875,-244.2734375,-202.10526350157,925.272273325069,0,0,954.162842059926,-186.33319951779,464.238220098259,967.367154154771,347.878368650596,218.435738547977,977.278763327025,264.338694315645,130892.038385827,31061.2686392717,120091.060777559,20816.5511811024,15659.6906988189,10285.7907849409,361.790047383599,176.242073975744,346.541571499812,144.279420504458,125.138685860204,101.418887712994,4.94918776358409,16.4351957485737,6.69440449344053,2.51669579006589,3.52293520953495,5.9624965056885,0.194437897972865,2.57912744573047,-0.46498757193532,0.0530478264691779,0.722628525406577,-0.795670847667166,-427,944,-70,-291,876,-242,-298.094827586207,941.112068965517,52.7327586206897,-165.103448275862,965.189655172414,-241.379310344828,2435,1361,2323,805,676,689,1101.53845673556,1027.21281092235,1552.8359375,1392.3203125,175902.229270263,21423.005555552,1272335.6953125,1072662.8984375,1092.77377462733,1018.82508075791,31068.5183742117,31068.5183742117,2
1317703,-1145,601,-1515,-708,628,-621,800,1694,1040,320,1400,9,-363,925,55,-155,947,-233,-330.15625,935.921875,56.4375,-154.15625,964.8828125,-252.15625,-461.751225442457,910.457938174406,0,0,941.669082586108,-222.616038518528,489.002971616738,951.354716640959,362.603821339489,235.486165994948,976.797985607823,280.084975944801,131145.329724409,29355.3796751969,129306.547244094,31939.1092519685,23317.631828248,14981.8651574803,362.139931137688,171.334117078873,359.592195749705,178.715162344913,152.701119276343,122.400429564117,3.79901939059309,8.02552166224801,7.16646282617885,3.48599216037999,2.90047634638778,3.42874319338439,0.817366273732395,1.8001993813214,-0.864347853781461,-0.300109821208367,0.480785432040361,-0.582038206091117,-481,796,-80,-29,1000,-223,-348.793103448276,919.284482758621,70.2068965517241,-149.931034482759,962.129310344828,-247.327586206897,1945,1093,2555,1028,772,630,1109.5108457333,1029.52843874751,1605.125,1401.5078125,173495.981033568,33680.242408195,1275681.234375,1088035.6328125,1100.96966182974,1022.14294066583,31242.306469739,31242.306469739,2
1319703,-1918,629,-1151,-436,780,-611,690,1851,1191,262,1171,-38,-258.5,944,80,-194,980,-233,-272.8203125,950.421875,65.375,-178.828125,971.375,-228.5078125,0,933.144079021878,0,0,965.261966448098,-194.591836525595,404.509415449752,961.047646126351,252.092461955926,208.524728749374,974.388389901583,242.277717067625,89899.2824187992,20470.7655019685,59743.4645669291,11593.6395177165,5909.51181102362,6533.71647391732,299.832090375262,143.076082913842,244.424762589491,107.673764296213,76.873349159664,80.8314077195079,9.83428085471588,16.1612889641347,11.2702209643916,5.47501862193842,3.45325291298852,7.0485293831623,-0.759883004043149,2.58276563040833,-0.200266360596694,0.927950914107645,0.0318207639253666,-1.02927526117713,-227,981,90,-233,990,-242,-273.362068965517,939.206896551724,64.8189655172414,-183.681034482759,970.672413793103,-225.413793103448,2608,1222,2342,698,391,573,1052.85235107463,1022.26802589382,1437.3984375,1390.6328125,112532.738210775,12430.3136885877,1150791.0546875,1051613.7890625,1044.55378080519,1014.89563223677,31399.5115697354,31399.5115697354,2
1321703,-963,620,-858,-514,685,-504,800,2222,848,485,1257,-9,-290,944,45,-184,961,-213,-280.46875,949.7578125,52.0390625,-168.84375,976.9453125,-213.1875,-290.461621587527,938.395141416685,0,0,968.155796276076,-153.599229536989,362.530278907845,958.716414828963,189.26950444406,215.545420097482,981.422902760324,224.284347982645,53180.9596456693,17231.8857652559,33375.6283833661,18092.967519685,8837.81588336614,4892.78346456693,230.609972996983,131.270277539342,182.689978880524,134.510101924298,94.0096584578741,69.9484343253438,10.2485897104372,70.7758369470631,14.301653944629,7.85131797700433,3.8679110055265,7.47418345932438,1.49322409621183,6.89244176963341,-0.491484542595561,1.37796352468044,0.487209920076646,-0.611115718823139,-345,925,121,-145,952,-194,-291.931034482759,945.870689655172,48.9051724137931,-176.344827586207,973.612068965517,-212.620689655172,1763,1602,1706,999,572,495,1032.66246092464,1024.48081641394,1379.3125,1383.9140625,68993.6139693746,18282.7572462591,1086388.3125,1059954.2109375,1024.62374336886,1016.54059884544,31536.684749962,31536.684749962,2
1323703,-336,935,-10,-174,942,-194,-218,944,20,-174,990,-184,-290,935,0,-174,980,-184,-281.333333333333,938,3.33333333333333,-174,970.666666666667,-187.333333333333,-272.439420626913,937.98087141339,0,-174,970.220599163464,-187.216783216783,285.493724391039,938.009594833656,12.9099444873581,174,970.88687978226,187.392635927883,3537.33333333333,27,233.333333333333,0,641.333333333333,33.3333333333333,59.4754851458425,5.19615242270663,15.2752523165195,0,25.3245598842968,5.77350269189626,1.5,1.5,1.5,0,1.5,1.5,0.262017284579341,0.707106781186547,0.381801774160606,0,-0.585102402124013,-0.707106781186542,-336,935,-10,-174,942,-184,-281.333333333333,938,3.33333333333333,-174,970.666666666667,-187.333333333333,118,9,30,0,48,10,490.213997153334,501.896744481585,614.666666666667,666,3766.95209145457,644.89434805688,480767.666666667,504006.666666667,653.370789500109,670.90627741456,31604.917964943,31604.917964943,2
1323750,-1200,574,-767,-359,723,-533,481,1444,686,203,1600,-38,-290,953,20,-145,980,-203,-303.203125,947.015625,32.890625,-143.1328125,985.140625,-210.984375,0,939.083561848809,0,-144.421951678638,972.523069212048,-187.575875813124,353.965151003598,950.902482513323,152.844845758697,161.851952992542,992.212749678717,219.252316122316,33621.8639271654,7435.02337598425,22455.1847933071,5754.00584399606,14094.2005413386,3585.18085629921,183.362656850203,86.2265816090621,149.850541518231,75.8551635948144,118.718998232543,59.8763797861829,9.17400077976508,13.6513215106204,16.2164882970372,8.21440378118927,11.9669432865891,9.60112004654536,-0.131691069000521,0.842906126207043,-0.484077159422956,1.17650093886044,1.83838795076875,-1.02931812265008,-236,953,40,-126,980,-203,-305.01724137931,946.129310344828,29.7672413793103,-146.224137931034,978.077586206897,-210.01724137931,1681,870,1453,562,877,495,1018.85455710943,1022.90223298206,1343.375,1346.7890625,41364.4736611451,16104.5259832089,1052868.40625,1058753.7734375,1010.5753158357,1014.66455593899,31650.6293319589,31650.6293319589,1
1325750,-1227,611,-929,-456,704,-611,854,1833,989,242,1304,-29,-309,925,15,-194,971,-174,-277.166666666667,948.177777777778,32.6333333333333,-161.166666666667,976.455555555556,-200.922222222222,0,927.559853721868,264.927371894398,0,967.243350033453,-148.433398961193,454.177437181158,960.976794725034,330.859604330565,226.278024660912,981.239097603977,226.880267003447,130910.342696629,24709.8556803995,109621.156179775,25510.5,9469.93620474407,11229.6905118602,361.815343368174,157.193688424184,331.090857892173,159.720067618318,97.3135972243554,105.9702340842,4.12601939721576,14.4528713721803,4.62692766180189,2.79002940526115,4.71982468207504,4.7548521089939,0.652701756992735,2.49413599886422,0.257972239947386,0.56771371030399,0.730308807176526,-1.10408319805599,-336,898,70,-194,971,-165,-291.353658536585,935.146341463415,28.9268292682927,-166.926829268293,972.451219512195,-194.292682926829,2081,1222,1918,698,600,582,1095.54292620634,1027.3876944153,1552.46666666667,1371.83333333333,181548.745618715,25994.372785254,1239221.62222222,1065506.56666667,1083.25471553712,1014.5806596677,31772.3394669755,31772.3394669755,1
1327156,-763,768,-575,-601,723,-543,436,1250,585,271,1304,38,-363,925,30,-145,952,-203,-341.421875,929.0546875,11.7265625,-151.5546875,977.9375,-210,0,922.058136066191,0,0,957.14851389048,-155.791519498787,396.735250986095,932.713016051829,166.261536253879,229.218798994541,988.833063830797,227.927105946177,41151.4584153543,6864.58753690945,27721.9640132874,29805.288324311,21597.8070866142,7912.58267716535,202.858222449459,82.8528064516191,166.499141178828,172.642081556934,146.961923934787,88.952699099945,5.26800534884346,4.37949824761882,4.50622860547832,3.10883668750711,2.48954306017736,3.91405020977919,1.05750391772432,0.759676781920662,-0.0365769987312124,-0.210221709818474,0.540574355639708,-0.260359954773828,-409,962,90,-38,876,-145,-353.775862068966,924.793103448276,9.87931034482759,-150.836206896552,974.318965517241,-209.344827586207,1199,482,1160,872,581,581,1024.55516790127,1028.16285329569,1420.625,1369.3671875,44439.7509152003,30516.7424537439,1054995.328125,1082282.8515625,1017.1687735431,1020.66592744814,31892.3627144134,31892.3627144134,3
1329156,-890,601,-1080,-728,495,-611,1000,1990,757,184,1438,19,-390,907,50,-116,971,-233,-334.046875,936.171875,53.3203125,-141.7421875,978.1875,-228.6484375,0,913.83513927767,0,0,950.281828074163,-149.478864722556,477.048837908657,950.903156215185,305.84364622712,231.322775710694,991.475037507249,258.560936362205,116901.572588583,28017.9229822835,91411.4320250984,33682.5235605315,26378.0433070866,14688.4029896654,341.908719673223,167.385551892281,302.343235454505,183.527991218047,162.413186986422,121.195721829054,4.9629772305878,15.6454992517858,5.19338532654589,3.48657898088007,3.68167577864018,3.66711851338749,1.15264437944569,2.74752269116653,-0.471129466642616,-0.723092163877649,0.233442942718342,-0.545442166264607,-490,935,20,-252,914,-242,-357.163793103448,918.76724137931,62.5,-132.48275862069,976.129310344828,-223.637931034483,1890,1389,1837,912,943,630,1091.15331165061,1034.87409340683,1564.4609375,1382.46875,148592.989883204,36651.0289769504,1225332.7421875,1103386.734375,1082.04963992026,1027.5546090776,32017.4818935853,32017.4818935853,2
1331156,-1245,583,-777,-543,714,-466,509,1407,797,97,1409,-48,-363,939.5,35,-194,971,-179,-289.928571428571,946.309523809524,34.5238095238095,-204.642857142857,973.690476190476,-204.97619047619,2045.51084202222,930.800710391509,-3316.35657092901,-481.551920140097,954.43517768256,-156.426521112331,427.113763143576,953.840145836567,261.939651355767,258.189622084973,984.298021555512,227.455019101109,100766.799651568,14658.3164924506,69064.8896631824,25387.649825784,21276.0238095238,9957.63356562137,317.437867387569,121.071534608473,262.801997068482,159.335023851581,145.863030989774,99.7879429872235,3.9313230512799,7.88651657086365,5.12403695796103,2.38107687897888,4.38729828201336,3.0870164266216,-0.0229603133525648,0.613895098771701,0.0588567446626269,-0.0506752339612273,1.04155544490589,-0.77304457081759,-454,888,-242,-407,876,-223,-290.552631578947,945.842105263158,33.6315789473684,-202.947368421053,963.973684210526,-200.526315789474,1754,824,1574,640,695,418,1064.62597873979,1034.34358362917,1486.2380952381,1395.69047619048,127258.205524908,32793.8467924906,1160849.57142857,1087240.26190476,1039.23695784188,1009.59693697216,32161.7104368357,32161.7104368357,2
1331812,-1000,842,-343,-553,733,-378,281,1083,272,194,1161,-48,-300,962,40,-203,971,-223,-288.029850746269,956.597014925373,3.61194029850746,-191.597014925373,966.686567164179,-204.462686567164,0,953.397155980373,0,-140.272542514994,958.034588284665,-164.506846876833,384.329227647183,958.178355628027,136.859989465212,236.112387861147,970.934278483528,218.027418514004,65728.7869742198,3073.78968792402,19001.21076436,19328.1230212573,8355.157847128,5817.79782903664,256.376260551206,55.4417684415281,137.844879354875,139.025620017525,91.4065525393448,76.2744900280339,3.71909796383913,2.56632872604546,2.88113768426645,3.40483663490691,2.40717415847171,2.59942492398103,-0.228388384420885,-0.0985693295591818,-0.46974979573006,0.292178446919853,-0.0302709198389385,0.195124279563435,-418,944,70,-291,1028,-252,-281.16393442623,956.786885245902,6.13114754098361,-192.754098360656,966.901639344262,-204.409836065574,1281,241,615,747,428,330,1037.63530209342,1018.50843735442,1388.98507462687,1376,67217.0496276137,20170.4784568948,1084545.37313433,1045998.3880597,1022.75755784778,1002.82621142978,32249.9670883607,32249.9670883607,1
1332859,-1454,768,-696,-611,580,-485,600,1490,858,203,1304,19,-267.5,935,30,-179,971,-208,-260.96875,955.8828125,22.484375,-180.953125,977.3671875,-204.1328125,0,945.473281789966,0,692.398683817518,956.869435189067,-141.167822631726,391.827808163229,961.69820906171,223.766549667282,251.824126375929,987.151944199828,223.287318409488,86096.9753937008,11239.3011195866,49956.2044783465,30912.8639271654,19373.6987573819,8251.48615895669,293.422861061814,106.015570175265,223.508846532629,175.820544667469,139.189434790798,90.8376912903267,5.13462609487961,7.2566509630501,5.99709323332791,2.54915701493623,3.00290453435238,3.63874340278326,0.193783171306902,1.45854952720762,-0.0147432692195067,-0.200872616105399,0.0326077371709523,-0.17448692442164,-209,907,-10,-203,876,-252,-271.379310344828,948.818965517241,24.0086206896552,-178.068965517241,977.715517241379,-202.956896551724,2054,722,1554,814,724,504,1054.00956578465,1032.37901538196,1430.8515625,1387.09375,93078.203444713,31530.8314410422,1128463.9453125,1087741.578125,1046.46328123248,1024.58460742786,32330.6957576691,32330.6957576691,3
1334859,-1681,731,-1171,-563,561,-572,600,1342,606,233,1504,-29,-258.5,953,45,-174,985,-223,-274.1953125,958.7890625,17.5390625,-169.203125,987.1796875,-217.5,-1346.57737749542,948.124226020082,0,0,959.494676793011,-164.168651560448,418.267810066111,964.493094681087,209.034405810383,249.077297239231,1000.99899709615,236.78213879007,100550.441867618,11056.8449187992,43729.4000369095,33672.8718011811,27691.5973794291,8828.50393700787,317.096896654032,105.151533126242,209.115757505047,183.501694273326,166.407924629295,93.9601188643771,6.87428483542903,5.78638914827042,18.0917265434893,2.47276317881092,3.48686468144762,3.65984173060759,-0.902242871595117,1.04091213166551,-2.6598773777819,-0.0734340624698227,0.413050837114466,-0.465540855224797,-254,879,111,-281,971,-223,-265.198275862069,953.137931034483,29.6206896551724,-167.629310344828,982.23275862069,-215.01724137931,2281,611,1777,796,943,543,1053.22494221021,1044.72558053074,1413.9765625,1409.3515625,112925.833571663,36369.8997428442,1148890.2734375,1120104.2734375,1045.81712814957,1037.39398350285,32436.2793093199,32436.2793093199,2
1336859,-1972,472,-1262,-504,771,-563,1018,1703,777,436,1219,-9,-300,944,60,-165,980,-223,-260.048780487805,955.373983739837,59.2845528455285,-153.910569105691,976.048780487805,-213.146341463415,0,934.983829350175,0,0,969.365323921748,-153.055056144468,459.089909184952,965.829939246406,292.359840646359,208.388376468445,979.420585308901,227.757626843462,144311.44022391,20252.6786618686,82631.4183659869,19899.0329201653,6647.50579768093,6494.97840863655,379.883456107147,142.311906254778,287.456811305606,141.063932031421,81.5322377816341,80.5914288782408,8.41996394067709,11.4436002691014,7.32057237119598,5.25810715521276,3.35608866835479,5.31761727286519,0.287595993666,1.43942157732429,-1.11761170316297,0.761082403804702,0.310568071358601,-0.448602465844941,-354,953,70,-155,980,-242,-273.252252252252,949.108108108108,74.7927927927928,-158.828828828829,973.837837837838,-212.018018018018,2990,1231,2039,940,448,554,1087.69865768615,1023.37333891985,1523.0487804878,1371.23577235772,166467.044133579,21096.2239213147,1229065.29268293,1054563.93495935,1079.63629412491,1015.51530368516,32560.0110290104,32560.0110290104,2
1338781,-318,935,90,-194,933,-262,-72,1027,191,-67,1076,-97,-167.5,972,141,-106,1000,-145,-172.3828125,967.1328125,143.09375,-112.2109375,997.234375,-154.3125,-165.415503374334,966.926888051556,140.676110656188,-108.760823334065,996.793631665898,-148.483486031338,175.82090941495,967.23636992852,144.223296921822,114.088130681943,997.453766159114,157.689419825808,1206.58458415354,201.895607775591,327.093503937008,428.152005413386,441.062746062992,1061.90157480315,34.7359264185302,14.2089974233086,18.0857265249978,20.6918342689426,21.0014939007441,32.5868313096433,6.42621102535986,4.89145955068912,3.23015904168711,4.17573180208276,5.38687640768808,3.82571210665087,-0.949231644091751,0.451311609203242,-0.182273415621915,-0.908411891988454,-0.116634158182375,-1.11475454223536,-154,972,141,-106,1000,-135,-170.836206896552,966.810344827586,143.327586206897,-111.137931034483,997.577586206897,-152.155172413793,246,92,101,127,143,165,993.537177518375,1016.04439214864,1282.609375,1263.7578125,1271.20207470641,1240.51281233965,987259.546875,1032796.0703125,985.85562903687,1007.99624932423,32638.2714808494,32638.2714808494,1
1340781,-254,935,111,-135,971,-184,-100,1000,181,-77,1047,-97,-163,962,151,-106,1000,-135,-167.5234375,966.390625,146.625,-105.5,1002.28125,-134.5546875,-164.821606067549,966.279704564643,145.440400939813,-104.123649996547,1002.1439320841,-132.82678506423,168.900604091578,966.446082950311,147.20330329174,106.176739448902,1002.35000436474,135.466699090588,466.960076279528,108.035187007874,171.259842519685,144.377952755906,138.912401574803,248.201710137795,21.6092590405022,10.3939976432494,13.0866283862454,12.0157377116807,11.7861105363391,15.7544187496015,6.30685615633031,3.40648060775861,2.77572730875941,2.57163089462094,4.34247452674255,4.93447631169761,-0.834394360870949,0.0246366650098471,-0.0839887438464052,-0.0655067643700183,0.159842486740031,-0.871540579458176,-163,962,151,-106,1000,-126,-166.465517241379,966.551724137931,146.689655172414,-105.491379310345,1002.24137931034,-133.879310344828,154,65,70,58,76,87,992.030593009476,1016.94432847414,1280.5390625,1242.3359375,482.470797190953,266.968884062291,984214.2578125,1034330.2578125,984.249573107163,1008.92768650048,32650.5729783827,32650.5729783827,1
1342781,-227,935,80,-165,952,-233,-63,1009,222,-58,1076,-97,-172,962,171,-106,1000,-155,-167.7265625,963.859375,172.2890625,-109.953125,998.1640625,-153.9609375,-161.909626740592,963.743516820796,169.615056225905,-106.392687680561,997.742096270288,-150.800172390347,169.852762525371,963.917568117212,173.420888844164,111.660968449141,998.377781860404,155.55131287617,723.412832185039,113.066683070866,394.364603838583,381.462352362205,430.059485728346,496.11657234252,26.8963349210453,10.6332818579621,19.8586153555222,19.5310612195601,20.7378756320011,22.273674423914,5.66559498627393,4.69391853624001,5.33279734872987,3.04833166124268,4.70170951745376,3.4175910867746,0.765772075930601,0.455164387284966,-0.609677165523459,-0.187586218251096,0.69720008762817,-0.386348452175465,-172,962,171,-106,1000,-145,-168.5,963.758620689655,172.724137931034,-109.75,997.525862068965,-153.448275862069,164,74,142,107,124,136,993.960034959284,1016.33952217218,1303.875,1262.078125,807.132223736233,701.5458790334,988061.84375,1033422.578125,986.257062277562,1008.38943212995,32661.0866181333,32661.0866181333,1
1344781,-200,935,141,-145,961,-203,-118,990,222,-87,1028,-126,-163,962,181,-116,1000,-165,-159.25,963.0390625,180.5390625,-118.2578125,995.515625,-161.390625,-157.073489565876,962.926425816376,179.110337171694,-116.987140021999,995.367477560782,-160.110284245996,160.329543441002,963.09540431491,181.266615617714,118.856629758293,995.589563085612,162.023773332804,347.716535433071,109.376414862205,265.305548720472,143.10623769685,148.377706692913,206.381643700787,18.6471589104901,10.4583179748086,16.288202746788,11.9627019396477,12.1810388182993,14.3659891306094,2.72178412492124,2.89368532479932,3.06580915399046,2.98819226465379,2.94287486879356,3.11581057834484,-0.157879029784258,0.0616779694713149,0.400201843039284,0.342566885959758,-0.123787274547336,-0.0840945695691873,-163,962,181,-116,1000,-165,-158.887931034483,963.01724137931,180.26724137931,-118.663793103448,995.508620689655,-161.318965517241,82,55,81,58,67,77,992.984049525447,1015.58063739373,1302.828125,1275.1640625,404.244886940667,239.366804134398,986115.90625,1031577.1796875,985.17391730612,1007.69835457738,32671.6324180497,32671.6324180497,1
1346781,-209,935,151,-145,961,-213,-90,981,222,-87,1038,-116,-163,962,191,-106,1000,-155,-162.1171875,961.4453125,186.53125,-110.6953125,998.671875,-156.78125,-159.371163804808,961.335832240935,185.377828648847,-108.994044661372,998.499350750274,-155.243246015573,163.33882059235,961.500004062662,187.111514210109,111.565738748506,998.758142958044,157.57959298399,400.71844242126,105.996985728346,218.518700787402,194.985174704724,173.671013779528,252.943897637795,20.0179530027738,10.2954837539742,14.78237804913,13.9637092029562,13.1784298677622,15.9042100601632,3.99908553389661,2.53338255249901,2.86525912617759,2.7578297674735,3.45069586304304,4.38983047551369,0.443378277064707,-0.0641803081179004,0.239871084447516,-0.41218534783949,0.0405835853214628,-0.677691284768269,-163,962,191,-106,1000,-155,-162.689655172414,961.413793103448,186.275862068966,-110.318965517241,998.663793103448,-156.068965517241,119,46,71,58,77,97,993.011086059872,1017.15050920164,1310.09375,1266.1484375,451.69899321006,304.020196487388,986172.546875,1034796.0703125,985.300900262751,1009.29103898682,32682.0093189141,32682.0093189141,1
1348781,-227,944,141,-126,971,-184,-127,990,222,-77,1038,-116,-172,962,181,-106,1000,-145,-171.6015625,962.203125,179,-106.5546875,1000.265625,-149.4921875,-169.579591285693,962.119861160138,177.711072312207,-105.45052831551,1000.10851916336,-148.284126768741,172.631449010602,962.244860664374,179.633089588194,107.090097873239,1000.34415952711,150.106342512567,357.312438484252,80.9505413385827,228.834645669291,115.288324311024,158.354084645669,185.44875738189,18.9027098185486,8.99725187702238,15.1272815029433,10.7372400695441,12.5838819386416,13.6179571662526,4.05861998029884,3.01830294004488,3.08800405603674,2.57849836672019,3.15521422786834,2.70129890852506,-0.499685669653014,0.28783603145462,-0.0130164211788922,0.1100634352492,0.011312411618115,-0.350111434423537,-172,962,181,-106,1000,-145,-171.043103448276,962.094827586207,179,-106.646551724138,1000.18103448276,-149.189655172414,100,46,81,49,67,68,993.92778411647,1017.11568387442,1312.8046875,1256.3125,408.632549182925,202.833766018352,987984.8359375,1034688.640625,986.116731383844,1009.15557405625,32691.6556867296,32691.6556867296,1
1350781,-218,935,141,-145,971,-184,-145,981,212,-87,1028,-126,-172,962,171,-106,1000,-145,-172.5625,962.171875,172.5859375,-110.28125,999.1171875,-148.4375,-171.382400416785,962.083240973843,171.770770332643,-109.339263339562,998.977317294925,-147.393336541746,173.153833339028,962.216086373014,172.994693740877,110.759663799598,999.186978091438,148.965075604989,206.043307086614,85.7497539370079,142.370509350394,106.581692913386,140.560962106299,158.137795275591,14.3542086889739,9.2601163025638,11.931911387133,10.3238409961305,11.8558408434956,12.5752850971893,3.02921640226857,2.77429913794625,3.36225590109719,3.92134734728971,2.58226954636835,2.68938292309197,-0.206176331043036,-0.229685615204087,0.213898355385511,-0.435663167366843,-0.153420385591224,-0.277697853287191,-172,962,171,-106,1000,-155,-172.413793103448,962.293103448276,172.465517241379,-110.172413793103,999.23275862069,-148.189655172414,73,46,71,58,57,58,992.817439631988,1016.20931909489,1307.3203125,1257.8359375,230.4942037333,180.88572619156,985769.2109375,1032832.9140625,985.088158114906,1008.31375476563,32700.7843708194,32700.7843708194,1
1352781,-209,935,141,-135,971,-174,-154,981,212,-77,1019,-106,-181,962,171,-106,1000,-145,-178.328125,960.546875,171.9609375,-105.4765625,999.3671875,-142.3828125,-177.613927857732,960.453975151585,171.018315618981,-104.452510195019,999.245003705052,-141.449529019143,178.687051853233,960.59318424867,172.430171555038,105.983820994056,999.427988745312,142.84194171356,129.151328740157,89.6670767716535,162.872477854331,108.10968257874,122.486158956693,131.986158956693,11.3644766153201,9.46927012877199,12.7621502049745,10.3975806117933,11.0673465183256,11.4885229231913,3.31506028554289,3.15923300430932,3.10158170647613,3.04964667942867,2.81880085550029,3.50797676786968,-0.237490252732021,-0.285481147413529,0.109370891562185,-0.133134524412476,-0.410275837084982,-0.0289825919242168,-181,962,171,-106,1000,-145,-178.155172413793,960.73275862069,171.862068965517,-105.379310344828,999.586206896552,-142.25,55,46,71,58,48,68,992.128112795251,1015.06454108296,1310.8359375,1247.2265625,174.708019284785,180.197851293675,984400.4921875,1030492.6953125,984.377485275491,1007.19745294919,32710.149064035,32710.149064035,1
1354781,-200,935,141,-135,971,-174,-145,990,202,-87,1028,-106,-181,962,171,-106,1000,-145,-182.5234375,961.578125,171.8671875,-107.34375,1002.0625,-140.96875,-181.877052180775,961.482256980236,170.965432711482,-106.33494601339,1001.95157247391,-139.830483860072,182.837252597768,961.626072402886,172.309020186118,107.832552483005,1002.11775755148,141.525892065728,115.558501476378,92.9387303149606,153.265686515748,106.00688976378,111.61811023622,158.628937007874,10.7498140205484,9.64047355242265,12.3800519593315,10.2959647320579,10.5649472424722,12.5947980137783,3.14975901995659,2.98550505645082,2.49452752797491,2.76078226741911,2.9784464514901,3.09408240511104,0.350229328303471,0.0502549474710878,-0.153859961490803,0.135298655577157,-0.331725767543528,0.0180870373660711,-190,962,171,-106,1000,-145,-182.862068965517,961.48275862069,172.034482758621,-107.353448275862,1002.3275862069,-141.025862068966,55,55,61,48,57,68,993.858956022297,1017.73036744464,1315.96875,1250.375,176.730341810148,162.143692017936,987844.5625,1035897.4375,986.053929424747,1009.76498095612,32719.7039358756,32719.7039358756,1
1356781,-209,935,131,-135,971,-174,-154,972,202,-77,1028,-106,-181,962,171,-106,1000,-135,-184.5078125,960.34375,172.5,-104.984375,1001.4609375,-139.34375,-183.988765066485,960.263122354158,171.56216725278,-104.004192957597,1001.34764388193,-138.273891928278,184.76274905267,960.383923881486,172.955332022462,105.474078569097,1001.5174385339,139.872933407432,94.8818282480315,77.7706692913386,158.535433070866,103.873769685039,114.061454232283,148.920275590551,9.74073037549195,8.81876801437358,12.5910854603909,10.1918481977039,10.6799557223934,12.2032895397328,3.70550425454323,2.5344879093727,3.15480100748251,3.65861342415167,3.06377237706951,2.98569544930059,0.175639898067082,-0.364319693742998,-0.215641180133349,-0.264316258331047,-0.218184284760665,-0.0744549764026126,-181,962,171,-106,1000,-135,-184.663793103448,960.663793103448,172.724137931034,-104.758620689655,1001.58620689655,-139.318965517241,55,37,71,58,57,68,993.130091575217,1016.6624141235,1317.3515625,1245.7890625,163.220038362022,168.847728966419,986388.1015625,1033726.3984375,985.290750589963,1008.64685002971,32728.933556659,32728.933556659,1
