Var1,Var2,Var3,Var4,Var5
39265,0.992275127327345,0.416403595995672,4.31250266498492,1
39297,1.14656774694457,0.454725496312445,3.57366451549512,1
39329,1.061344568677,0.455981904492213,3.42069976708191,1
39361,0.969601141814697,0.368512849652194,2.31409351089028,1
39393,0.746993980384626,0.213088752460322,1.1231670717956,1
39425,0.396706930697249,0.825227581388349,1.41908387999912,1
39457,0,0,0,1
39489,0,0,0,1
39521,0,0,0,1
39553,0,0,0,1
39585,0,0,0,1
39617,0,0,0,1
39649,0,0,0,1
39681,0,0,0,1
39713,0,0,0,1
39745,0,0,0,1
39777,0,0,0,1
39809,0,0,0,1
39841,0,0,0,1
39873,0,0,0,1
39905,0,0,0,1
39937,0,0,0,1
39969,0.47687997605378,0,4.54302427992905,1
40001,3.86476744107395,6.7954096328836,5.09870561233944,1
40033,2.28473379817434,4.47116911000376,3.58664895662397,1
40065,1.22622260129532,2.59877874134129,2.50501032209568,1
40097,1.24748319789039,4.86645392033103,2.20246951221221,1
40129,1.68283581941701,5.89016997042676,2.21409559298781,1
40161,2.00057242056537,2.67593741636417,2.6839117904703,1
40193,1.83540858153732,1.55090752498417,2.93620731045367,1
40225,2.23005676270844,0.794059024413503,2.56314939306904,1
40257,1.83494383491827,0.737475638239611,2.60071684475157,1
40289,1.78003828894585,0.585341589123562,4.5641328078979,1
40321,1.64431337505718,0.60147567927656,4.60032433372844,1
40353,1.75095112862279,0.521965496571163,4.76225388701462,1
40385,1.05357552011627,0.388473831269522,4.73812864866307,1
40417,1.09403237176814,0.331129355381294,3.40476384774412,1
40449,1.19178595600181,0.335066614206844,5.44979533660318,1
40481,1.09742222408705,0.310395891331491,4.81722764664078,1
40513,1.12292912901772,0.366612117477878,6.41980532580899,1
40545,1.18557850666679,0.332683103712779,6.55242800092228,1
40577,1.24643764655551,0.351839655037088,6.5740271261243,1
40609,1.64677832966967,0.417019952605156,6.35211411079448,1
40641,1.55249637936812,0.382735515948587,5.86535253032057,1
40673,1.68554347234666,0.4901956762715,5.73801577439755,1
40705,1.4283398314839,0.424612128256215,7.15140423014464,1
40737,1.37020102566046,0.465925086297385,7.73479474560397,1
40769,1.22883045408514,0.306002878090977,3.18756196172485,1
40801,1.23915685380398,0.421055147996903,3.37158128450246,1
40833,1.17271834604399,0.451151669741121,3.43404985658032,1
40865,1.1163928695265,0.645039128867639,3.55301158323343,1
40897,1.17849766443214,0.709938150317636,3.60342729123213,1
40929,1.54474054627333,1.11663858761766,3.30843716945384,1
40961,0.98523232985243,1.18364620966115,1.68968161103873,1
40993,0.896671800247394,2.22364549449542,1.74906643359461,1
41025,0.952601980989518,10.5228556009861,5.71556315172702,1
41057,0.792448408110908,10.9112179286255,5.85581923267205,1
41089,0.247816890097725,0,3.93528455775401,1
41121,0.272350138452961,0,3.97891500916245,1
41153,0.517850842148038,0,0,1
41185,0,0,0,1
41217,0,0,0,1
41249,0,0,0,1
41281,0,0,0,1
41313,0,0,0,1
41345,0,0,0,1
41377,0,0,0,1
41409,0,0,0,1
41441,0,0,0,1
41473,0,0,0,1
41505,0,0,0,1
41537,0,0,0,1
41569,0,0,0,1
41601,0,0,0,1
41633,2.27106641075892,0,0,1
41665,3.03507124370627,0,0,1
41697,4.80627045468153,0,0,1
41729,4.60548063383172,0,0,1
41761,6.68059783487197,0,0,1
41793,6.03624826474188,0,0,1
41825,6.81085270332347,0,0,1
41857,7.65749935234555,0,0,1
41889,5.87453025972423,0,0,1
41921,6.77815186330713,0,0,1
41953,6.87884400889405,0,0,1
41985,5.59677137736322,0,0,1
42017,7.86190472536116,0,0,1
42049,0,0,0,1
42081,0,0,0,1
42113,0,0,0,1
42145,0,0,0,1
42177,0,0,0,1
42209,0,0,0,1
42241,0,0,0,1
42273,0,0,0,1
42305,0,0,0,1
42337,0,0,0,1
42369,0,0,0,1
42401,0,0,0,1
42433,0,0,0,1
42465,0,0,0,1
42497,0,0,0,1
42529,0,0,0,1
42561,0,0,0,1
42593,0,0,0,1
42625,0,0,0,1
42657,0,0,0,1
42689,0,0,0,1
42721,0,0,0,1
42753,0.54688075101864,0,0,1
42785,0.611253557054779,0,0,1
42817,0.571180173866213,0,0,1
42849,0.449506765491522,0,0,1
42881,0.584881599166533,0,0,1
42913,0,0,0,1
42945,0,0,0,1
42977,0,0,0,1
43009,0,0,0,1
43041,0,0,0,1
43073,0,0,0,1
43105,0,0,0,1
43137,0,0,0,1
43169,0,0,0,1
43201,0,0,0,1
43233,0,0,0,1
43265,0,0,0,1
43297,0,0,0,1
43329,0,0,0,1
43361,0,0,0,1
43393,0,0,0,1
43425,0,0,0,1
43457,0,0,0,1
43489,0,0,0,1
43521,0,0,0,1
43553,0,0,0,1
43585,0,0,0,1
43617,0,0,0,1
43649,0,0,0,1
43681,0,0,0,1
43713,0,0,0,1
43745,0,0,0,1
43777,0,0,0,1
43809,0,0,0,1
43841,0,0,0,1
43873,0,0,0,1
43905,0,0,0,1
43937,0,0,0,1
43969,0,0,0,1
44001,0,0,0,1
44033,1.2268229659787,0.341925201655653,0.817905595838641,1
44065,0.661923228783538,0.440104454151028,2.30916283909391,1
44097,0.681821952628566,0.452533635136513,2.20201276045549,1
44129,0.682894650970221,0.452259296980326,2.19517787759384,1
44161,0.686236016003863,0.455271528725008,2.19522939884046,1
44193,0.689046820568393,0.457855711460992,2.19216503083654,1
44225,0.688264085455445,0.474231976004686,2.24290344625433,1
44257,0.658018121422044,0.500524046449415,2.33166370235346,1
44289,1.27346485391568,0,1.75455943004916,1
44321,4.3946191876609,0,0,1
44353,7.81448809736742,1.30108448644021,0,1
44385,1.25681177793835,1.46648664590155,10.5270118089987,1
44417,1.46565094888328,1.02038950808343,3.32942151656606,1
44449,0.997707547094254,0.364111685737643,1.99588892579391,1
44481,0.957812962781766,0.405977317679746,1.75788827608901,1
44513,0.911771896927496,0.271036858134901,1.89052033720882,1
44545,0.824418392586456,0.265105614845813,1.7761376980649,1
44577,1.31315186215484,0.302121628463617,2.10995589654931,1
44609,1.19000405435456,0.265230595695972,2.06301118651695,1
44641,1.02181855918611,0.274201406556748,1.84883161962554,1
44673,0.899916499570925,0.375419647834004,1.99640366041671,1
44705,0.995678993352789,0.397555395311822,2.00606355811558,1
44737,1.01709699744779,0.389289549729656,2.12958520275233,1
44769,1.02758999497979,0.366658711083886,1.98280293267543,1
44801,1.00185136393249,0.532475445014296,3.32833528428202,1
44833,0.978578388645445,0.437097790428519,2.89157371221349,1
44865,1.17251825446909,0.543208693995924,3.110763776096,1
44897,1.40792670808934,0.509136619795846,3.15097849411039,1
44929,1.16638672368893,0.418416344930298,3.88290666720535,1
44961,1.17988383152871,0.69863821601577,3.72521904539517,1
44993,1.28045874580088,0.520234071480024,6.87053594278421,1
45025,1.2652835603255,0.596356475946555,8.59955965822843,1
45057,1.58273474676242,0.446213506513035,6.98077459477929,1
45089,1.52991792590583,0.517370461598407,8.91993881966407,1
45121,1.44192224596161,0.469407869872816,3.90039068914198,1
45153,1.43455737645325,0.545494018428585,4.27841919592051,1
45185,1.66032306184841,0.535262051230603,2.07651990427053,1
45217,1.64775484728938,0.554736172435162,1.91450826550696,1
45249,1.41994558639614,0.653463875968613,1.20308989858903,1
45281,1.37308099764904,0.561012651518219,1.08612257844725,1
45313,1.54488707848123,0.915253234765127,0.724529892812065,1
45345,1.46873240463399,0.891272979447612,0.701014571480891,1
45377,1.33423785877205,1.07876111549479,0.86527482709172,1
45409,1.42073303120628,0.981585354226224,0.923496966328145,1
45441,1.35957402369633,0.810905174767794,2.54250076209005,1
45473,1.28046934253219,1.08234588388903,2.89651990003707,1
45505,1.44707499991313,0.652423970484572,4.80274056459326,1
45537,1.37673320302065,0.760464676531896,5.61320499199011,1
45569,1.08412309768628,0.468915938048317,3.30432805663899,1
45601,0.975084813803664,0.455860485854678,5.24433777012982,1
45633,1.15758242537484,0.328228009499258,4.52472070564341,1
45665,1.04871315403175,0.31735183269158,4.81186723961411,1
45697,0.96451641450353,0.326460791976723,3.0470363776532,1
45729,0.872258134950958,0.37340223787111,3.48007250903098,1
45761,0.847912858722902,0.355528476930761,3.17536817659817,1
45793,0.889451324441216,0.432078764904958,3.79112020878079,1
45825,0.854584879307656,0.383338074276048,3.52645527983195,1
45857,0.930508203500853,0.404772758556244,3.95187071962513,1
45889,0.952297438023539,0.496700022229507,5.23593667937964,1
45921,0.829968650252847,0.463834170717461,3.95858419123865,1
45953,0.84885594620322,0.564300818971985,3.12123252148732,1
45985,1.37106706218883,0.486020163863724,2.98987662658715,1
46017,1.26119869488242,0.681664511834011,3.15395206014491,1
46049,1.26212440409136,0.542646744397243,3.71294470367351,1
46081,1.25852575214121,0.833320380910366,3.65120366268516,1
46113,1.47542692059624,0.804445429989256,1.52201892415524,1
46145,1.50280360724109,0.721654723442292,1.5590324325109,1
46177,1.37513498371223,0.642284887832865,1.70878357313492,1
46209,1.36355458042243,0.65632882994334,2.05394814328734,1
46241,1.1070831716636,0.480604799147219,1.77321520452644,1
46273,1.21015344540729,0.53874715432679,2.77135142355948,1
46305,1.40573101303278,0.473939787527329,2.26466292100335,1
46337,1.38986957661799,0.559552772217181,4.80142663480826,1
46369,1.45504857696015,0.875732071412976,5.30111946785752,1
46401,1.01995372663112,0.58317600840821,4.83455727611879,1
46433,0.977837264392026,0.72028817528598,4.5679152798872,1
46465,0.867026996127255,0.518642597241426,3.81878810979984,1
46497,0.87498739367353,0.504513488557232,4.07177167280421,1
46529,0.863985931741093,0.601980354827978,4.1798960285463,1
46561,0.786551955181988,0.606198533410697,4.49794842955444,1
46593,0.621337229508256,0.612113710742917,3.43070427376868,1
46625,0.625265104892329,0.62796826822893,4.35571337500979,1
46657,0.830128223646998,0.573910590926871,3.47241343793013,1
46689,0.74244455884449,0.606937420177933,4.36998468330324,1
46721,0.853453266456339,0.605664176989315,3.85325495124896,1
46753,0.870013132043835,0.72347256617601,4.60275802519427,1
46785,0.85669811751216,0.485734313343196,3.08468325936156,1
46817,0.831780822277545,0.522184085894425,2.80208993143877,1
46849,1.03201815222919,0.63789676288878,1.7024235941064,1
46881,1.07252148054296,0.461967862631465,1.44001895162296,1
46913,0.896589019051096,0.771009740640449,1.17820801769706,1
46945,1.11264768776762,0.713450030577679,1.34851026191257,1
46977,0.587203508701393,0.690341933160491,1.05996369241537,1
47009,1.03763148912038,0.769597705056824,1.31589237441931,1
47041,1.36592953025737,0.849822996570391,1.72225181702785,1
47073,1.29798971133937,0.782826187692418,2.00559804515678,1
47105,1.25537756572019,0.755700187937178,2.01132460577926,1
47137,1.31646723027653,0.693513924389958,2.9738924560901,1
47169,1.39076582384294,0.580883711808478,2.4397801536213,1
47201,1.40674543915543,0.615180520508077,5.35748423509584,1
47233,1.51204575938005,0.60072735678217,4.13868266885148,1
47265,1.39761100624104,0.459213223682323,5.56974802231563,1
47297,1.31544398946433,0.518961611233315,3.12658242212013,1
47329,1.23398738995091,0.406969878233466,4.83061194253725,1
47361,1.2052316397029,0.609133447519069,3.44163143005605,1
47393,1.2536315318216,0.450260757179079,4.58990564679068,1
47425,1.31198096962265,0.713061178272233,5.19800266629953,1
47457,1.02214618721156,0.485913624677003,4.42108056403384,1
47489,1.13094896769789,0.568176907539147,4.16534271884493,1
47521,1.04152726895268,0.48012367269624,3.59900086605067,1
47553,1.035048893613,0.557811869761181,4.66770452073209,1
47585,1.01963207512477,0.502280516488179,2.65616433187323,1
47617,1.08509054458209,0.631265347533971,2.72846709370774,1
47649,0.892992134199041,0.591734346966292,2.14090112497302,1
47681,0.868650464058822,0.82740549116992,2.18152379546112,1
47713,1.40437268618186,0.462989246205215,2.03355168036167,1
47745,1.50420784634589,0.752042281142954,2.19727596883859,1
47777,1.73164290771355,0.612580324178628,1.74649485842671,1
47809,1.57110174565306,0.801269540226053,1.81525968033532,1
47841,1.42206987201633,0.66211131691825,2.23824062087687,1
47873,1.25122214345748,0.491626814155427,2.34047378448032,1
47905,1.16090006256726,0.456011492628127,1.75626038617743,1
47937,1.38234456254893,0.310472730003123,2.52374073872578,1
47969,1.04581056192417,0.420369055878081,2.8281701250977,1
48001,1.01644852095475,0.391720442985561,2.52594079241634,1
48033,1.06829497269352,0.307735578757497,3.17091866793847,1
48065,0.9850977691964,0.276255899341864,2.73017990710499,1
48097,0.985338637429096,0.371265257370632,3.54406162963871,1
48129,0.936450397047781,0.446807525927217,3.35694857938901,1
48161,1.04700857518052,0.474290913749051,4.49151424024837,1
48193,0.995878398960154,0.416076450739335,2.95727214865459,1
48225,0.950749278528616,0.488015853161073,3.30636865215055,1
48257,1.05333560345677,0.379315494418801,3.03877666169626,1
48289,0.91000384854675,0.341945462654168,3.21308910222298,1
48321,0.882256574495685,0.377358931418244,3.10844960529948,1
48353,0.7929898881041,0.415538184663904,2.53438237676976,1
48385,0.988571597767517,0.4885836218502,2.79681600767169,1
48417,0.911825958102799,0.448801113959682,1.81403105835405,1
48449,0.968469089724872,0.426269442221807,2.0155777074799,1
48481,1.04014757509728,0.401381599361134,1.63949682169656,1
48513,1.04584143965538,0.533660344859031,1.0551416776873,1
48545,1.32003634267101,0.612830173346865,1.10721515283382,1
48577,1.29994315249482,0.52233026429076,1.1475411120743,1
48609,2.10070876739309,1.23238977903501,1.13522113144465,1
48641,1.67627596738773,0.757598282239411,1.04323300106858,1
48673,1.63759303333447,0.553805412757959,1.03756838607554,1
48705,2.41924958546458,0.458912252277604,1.39863579570438,1
48737,2.31771754522461,0.690022190688859,1.63343404876623,1
48769,1.84584269179802,0.75905754374068,3.45788434575485,1
48801,1.76546260509783,0.608197608299231,3.51933708112124,1
48833,1.22680823122823,0.462379081379092,2.50036769957984,1
48865,1.28776680048233,0.524579086857111,3.41869603460982,1
48897,1.20174154303447,0.611164733140351,2.88575415938931,1
48929,1.20381918766215,0.652103530341251,3.20904952670953,1
48961,1.15078224834389,0.633766368042372,2.77817681290265,1
48993,1.06212289120712,0.560692982427642,3.44370210412985,1
49025,1.02029191078335,0.469857930834245,2.85969259117887,1
49057,0.967582394317115,0.519278324793314,3.78519707377638,1
49089,1.15176485552954,0.602986207439996,2.87196834314032,1
49121,1.15036571854694,0.471933701081543,4.34643870487938,1
49153,1.13770286024302,0.464617416206208,5.18525386351266,1
49185,1.02619448636519,0.520995224167911,5.36518747637454,1
49217,1.30557219765148,0.55581556210194,5.55402361992001,1
49249,1.00080619110823,0.462598383480076,5.52281766552796,1
49281,1.03336215019334,0.383975597420345,5.60066564234045,1
49313,0.994310377877736,0.426649598060232,4.03299983602931,1
49345,0.924026108886863,0.487089385992178,3.93889042183109,1
49377,0.895415910957056,0.435594010025356,3.04447115857276,1
49409,0.95635468897487,0.451148447495174,3.49889745734884,1
49441,0.930766021889213,0.442697900112068,2.94958113040414,1
49473,0.927457966727132,0.571273640811268,2.8419345745424,1
49505,1.33124694649349,0.445080594961475,1.92855820648141,1
49537,1.35392780604881,0.464606870366706,1.91848134554279,1
49569,1.85729620328899,0.832645370622287,1.60606229795384,1
49601,1.64690516710375,0.457641283422817,1.70685763542487,1
49633,1.56762412219209,0.905124902172847,1.21570914402036,1
49665,1.40182911147371,0.4113849650786,2.08092524432043,1
49697,1.42131293343119,0.385382814474567,2.49396304056804,1
49729,1.43840651953491,0.304218385785327,2.62933732522087,1
49761,1.40568734222859,0.455157333980129,3.91442951037688,1
49793,1.06197276686713,0.424238294314264,3.55529942787154,1
49825,0.951676921874277,0.48466708901067,4.55245940616502,1
49857,0.880718506021211,0.482008908212383,3.67664009333261,1
49889,0.922543604401934,0.531274192473084,4.59746436035186,1
49921,1.00114267084096,0.483839500037166,4.42667375090624,1
49953,0.836681905943504,0.511422122277708,4.71310085571502,1
49985,0.806217300357121,0.496428096551432,4.55959235764705,1
50017,0.800409833915775,0.571694671299399,4.91467784948287,1
50049,1.00723191057353,0.416695088685353,5.71357784666394,1
50081,1.02788459467411,0.389971395012933,5.14634055076565,1
50113,1.03942824436643,0.404469999776248,4.46476292768286,1
50145,0.99402022253127,0.457062336532221,4.80284232783726,1
50177,1.1728589699566,0.406488626832363,4.96739489115916,1
50209,1.01509056039716,0.422011462739766,4.17182159918114,1
50241,1.00348480580647,0.464574942390563,3.91864598015254,1
50273,0.990415029052581,0.397742974145097,2.45838871128778,1
50305,1.0458821428942,0.474361207667925,3.41709201413295,1
50337,0.854072766651323,0.39032616148478,2.361916374168,1
50369,0.781391772716813,0.489139824948851,2.25675444352052,1
50401,0.89480958141171,0.558643416027919,1.67964921114436,1
50433,0.972640093764596,0.573234742361186,1.40868244191766,1
50465,0.946344863110813,0.681368906063772,1.1054719154183,1
50497,0.914631279485571,0.46504865877744,1.10129525363756,1
50529,0.971122746820806,0.523556247202596,1.63271902887336,1
50561,0.925136972615369,0.448654838969831,1.50608214990338,1
50593,1.06777579441039,0.421808370832735,2.00030566905819,1
50625,0.942327952253956,0.399911012041543,2.32009857923434,1
50657,1.11214798729331,0.365851349960942,3.92106132925542,1
50689,1.12184419284966,0.391821378394855,8.31638483423599,1
50721,1.20991280417232,0.540753340339398,8.73768485916281,1
50753,1.23758346813705,0.605807868599467,8.08504841525886,1
50785,0.985307573458198,0.500580167358115,4.54281064431956,1
50817,1.00181688716635,0.73023284003065,4.91237934889611,1
50849,0.973059774317923,0.568747847369729,3.25468576485275,1
50881,0.974066188722995,0.625748695418257,4.18976126807012,1
50913,0.80046870643336,0.623554103073124,2.62191149129089,1
50945,0.713749658927577,0.264529447538136,2.2560230156252,1
50977,0.557931156126799,0.203043937577621,2.16926298462548,1
51009,0.547964166192169,0.198647897084299,2.86659370095003,1
51041,0.722046988920832,0.238338079335835,3.64350890719279,1
51073,0.731672088447539,0.181618327181725,2.72233939479055,1
51105,0.707271120962247,0.304595589062656,3.46911084654253,1
51137,0.761502853041441,0.246417567455837,3.0075628689412,1
51169,0.650149140049541,0.293556549920685,2.89009321458809,1
51201,0.775830025190844,0.344365462490075,3.77895495503673,1
51233,1.01116345858338,0.367562866045536,2.27370548291981,1
51265,1.02498015132075,0.453752194419564,1.36367125193051,1
51297,1.05339503324877,0.469397533719967,1.58611643296012,1
51329,1.0913109259015,0.743577126681494,1.80410715609296,1
51361,1.87258090852789,0.587827072839812,1.91462433491369,1
51393,1.81847607689008,0.733335135965244,1.83515779991453,1
51425,3.31886745266205,0.499870057082994,0.957438484821123,1
51457,2.05138460110467,0.544236655646378,1.68691387325997,1
51489,1.84997915609728,0.34690424343849,3.30382428503997,1
51521,1.47509727604195,0.357692291691499,3.6380989926729,1
51553,1.38172607715556,0.371266334684048,3.46931175977203,1
51585,1.32358257087156,0.354803520715171,3.48657137651251,1
51617,0.973218031274851,0.355553848190451,3.0286668377283,1
51649,1.00374414975786,0.320425175905356,2.4074723323461,1
51681,0.999241079442614,0.407613774781522,2.58696304151914,1
51713,0.838855382490487,0.25507858410572,2.23112983399177,1
51745,0.696905072847655,0.345371908395769,2.32704832104532,1
51777,0.696964908396768,0.300261011815493,1.7881733115651,1
51809,0.66486246916938,0.29954318856563,2.47928839056831,1
51841,0.677033117954338,0.352269168414732,2.92620201243343,1
51873,0.712496636278045,0.272653838326147,4.39347304602689,1
51905,0.792873212358893,0.36352353774828,3.12451029337234,1
51937,0.749532474170927,0.270093392870709,2.99155656060131,1
51969,0.783984933951147,0.325628032564843,3.51106631274074,1
52001,0.839746507439505,0.348987966836118,3.43989253408376,1
52033,1.17566000793583,0.40205656949487,4.87285945589016,1
52065,1.31667494791843,0.326981141068297,3.56569424487712,1
52097,1.58310353964899,0.536929571198061,4.65782972677739,1
52129,1.71668241965135,0.484627236453492,4.52225766478804,1
52161,1.75988142546721,0.400477061756549,4.36650603505717,1
52193,1.89172435951927,0.536315206527553,4.36367278160286,1
52225,2.21325887944486,0.527939993727324,4.50569503743297,1
52257,2.27496965645074,0.778482699198207,4.60546182238532,1
52289,1.95965380901738,0.586542938075558,3.13262376046099,1
52321,1.77997238943487,0.337160591950085,3.18364911436899,1
52353,1.75979170304767,0.453763432388234,2.87076443169382,1
52385,1.55177151173682,0.362272137170861,2.51599684380109,1
52417,1.78771016730808,0.66208686535736,2.19735994640598,1
52449,1.86459464675199,0.56620248693538,2.74509021958327,1
52481,1.55019296782635,0.515170281020662,5.29827431706371,1
52513,1.54898455429575,0.414184299624314,5.72660882214136,1
52545,1.51789255538569,0.463740896252209,10.687032597779,1
52577,1.41452079279278,0.384248548961412,10.6218061673301,1
52609,1.57519469193854,0.447261638810909,13.1682708035139,1
52641,1.63937116305102,0.545340453445437,8.09519728578583,1
52673,1.65719273923071,0.458013305699994,6.53400595912269,1
52705,1.89866239022786,0.404991784386839,7.57879254669264,1
52737,1.99537331200706,0.444044448528846,5.87239728375908,1
52769,2.32716202424049,0.516935991567558,4.93528363543089,1
52801,2.24245961141087,0.537021621076675,3.50959774222613,1
52833,1.67549805303649,0.546095260212077,3.72681481358449,1
52865,1.73695580352792,0.45445379257176,2.65576398165787,1
52897,1.53594282618691,0.38140032958345,3.17684814207472,1
52929,1.24739046535222,0.481524783059827,3.58653181294305,1
52961,1.124706075987,0.495968264462425,2.36959862845124,1
52993,1.09022150942565,0.526654235712336,2.86665284362241,1
53025,0.999955087970047,0.489361684013317,3.10513975711573,1
53057,1.21784005274114,0.517249991240403,3.16447767891011,1
53089,1.04340198971453,0.36391595249471,2.74541989957297,1
53121,1.23518510338959,0.447331714946582,4.94219023579511,1
53153,1.30854891933213,0.53909962702316,2.92548684414298,1
53185,1.55972167107039,0.576733978572991,3.69408492399805,1
53217,1.5130054925149,0.481921719555606,4.48013845770026,1
53249,1.74796732372797,0.721649241182375,2.01618059919212,1
53281,1.61726043914078,0.960987802928307,2.38640710942373,1
53313,2.51793413055932,1.16540691150788,2.45974054332993,1
53345,2.56800427226613,1.35467945121083,2.73702280152638,1
53377,2.84304906214338,1.31876499646603,2.25807814193729,1
53409,2.81482648370751,1.54048469573914,2.2439771638843,1
53441,2.96469831714248,1.72749532091414,1.93219889986108,1
53473,2.92956239438496,1.82479534869326,2.04161649584334,1
53505,3.11723026568444,2.57403133744005,4.16335940197879,1
53537,3.09240800941809,3.69854555620041,4.4963803156922,1
53569,0,0,0,1
53601,0,0,0,1
53633,0,0,0,1
53665,0,0,0,1
53697,0,0,0,1
53729,0,0,0,1
53761,0,0,0,1
53793,0,0,0,1
53825,0,0,0,1
53857,0,0,0,1
53889,0,0,0,1
53921,0,0,0,1
53953,0,0,0,1
53985,0,0,0,1
54017,0,0,0,1
54049,0.520688744846089,0,0,1
54081,1.00656010704374,4.18252846257099,10.1603504987147,1
54113,4.09991609226774,4.65385117150609,4.27775237924321,1
54145,3.69705162000906,4.5485639764294,6.08647181477848,1
54177,3.48530415068979,2.04578042460379,4.96347775713858,1
54209,3.2753292404432,2.07901809125567,4.0811105467893,1
54241,3.34591385251268,2.05019563354816,4.13125634738383,1
54273,3.31303429020309,2.03766701584691,4.08017668702111,1
54305,3.37018128370323,1.95122857685094,3.68171593760953,1
54337,3.64619757697619,1.88314714868663,3.10305578461795,1
54369,1.69546332443786,0.775766726604247,3.05232066502323,1
54401,1.93440350154968,0.823611096016404,3.54745179957847,1
54433,2.18184572805042,0,0,1
54465,4.38569754402578,0,0,1
54497,3.23358335876713,1.50858237279638,0,1
54529,1.67727627130462,1.47474557050544,2.58300414603389,1
54561,1.53827125101816,1.02417414898151,1.73790710728439,1
54593,1.24587630308664,0.423381592045599,5.59424857356626,1
54625,1.27134673916642,0.467752224723381,2.98490089939411,1
54657,1.15735812630521,0.456023784910707,1.55627955037462,1
54689,0.942967210701894,0.501932697253532,1.52979420549733,1
54721,1.03668496325524,0.499451888600881,1.4483011443869,1
54753,1.1126311721413,0.440197235786864,1.90306079689615,1
54785,1.00779263685553,0.411764349284491,1.91010006969544,1
54817,1.17800719343156,0.560550171297813,2.12318559383059,1
54849,1.33061564740293,0.523283687615748,1.52294536831161,1
54881,1.3370448626486,0.554781538799,1.76571273799617,1
54913,1.4348547844634,0.561217197240223,1.44438794869789,1
54945,1.46803033001282,0.616635173974453,1.49340649479134,1
54977,1.86894128632932,0.621873231561521,2.65437686947233,1
55009,1.57206841281859,0.542813355255612,2.73373370323937,1
55041,1.39537471332004,0.746081301345942,2.81986900656136,1
55073,1.6372213219269,0.676560244115515,2.87131951972363,1
55105,2.24595690937839,0.667480295366587,3.18878979422603,1
55137,2.01511016827541,0.681537553976191,3.29740490411989,1
55169,2.89784845077101,0.879688026061318,5.54825120422907,1
55201,2.60209068566636,1.05758567407174,4.29525983605274,1
55233,2.66466165291579,1.03473481501469,3.89523608862051,1
55265,2.85718015567277,1.20705618396796,3.59415342799905,1
55297,2.78173343697023,0.752800466695891,3.57528555361078,1
55329,2.12524441947408,0.813647864083711,4.11701943377864,1
55361,1.64474376324046,0.72221089544343,3.40741215351597,1
55393,1.31368241978289,0.614766156541219,2.92411367152985,1
55425,1.06563637776156,0.580994538179113,3.33711430230351,1
55457,1.08369333748833,0.473112466058362,4.17349536933113,1
55489,1.09136402153934,0.414631641495831,3.75990210750832,3
55521,0.927625693257862,0.335162276091659,4.1631139268651,3
55553,0.831395755345972,0.354355754177319,4.54472909456603,3
55585,0.838072356904876,0.346363702741542,3.34975814336568,3
55617,0.752690779476492,0.565088163630189,4.67791382252538,2
55649,1.16887481465631,0.967833632869275,4.48925310035751,2
55681,1.14158459249589,1.60511751292153,5.61429219382262,2
55713,1.53526368722609,1.38170475905863,5.1248253629159,2
55745,1.79234027911211,2.26023821276129,5.10294313533416,1
55777,3.33754811739785,3.10066843514173,5.19307153854769,1
55809,3.27586900547792,3.21047648323395,5.31602868117244,1
55841,3.60888920009046,3.16068355185966,6.05568910362352,1
55873,3.15519417705392,2.95251572951593,5.77518737636788,1
55905,3.92211424310764,1.99818183464013,6.31570966525601,1
55937,3.88257282076826,1.91144310339247,7.20108971021946,1
55969,3.94203049918894,3.40984789382571,12.9886710730928,1
56001,2.33634811466184,2.87810343428646,4.69139334539745,1
56033,2.44774627861742,3.01510618379288,5.07850205811367,1
56065,3.25824178547763,1.93513369495546,2.98491752332398,1
56097,2.56752974340969,1.07573250726248,4.5783622341082,1
56129,2.40328810121428,1.07366277454482,3.20257722428207,1
56161,2.66075269493464,0.900155831163401,5.49506825069381,1
56193,2.6929200822651,0.937201661647971,4.83874031856633,1
56225,2.65056046199726,0.743514602227995,6.65260530578156,1
56257,2.64641574867802,0.609974707722689,6.54417573609417,1
56289,2.5115517722327,0.553725463077557,9.44759985685746,1
56321,2.49073160447277,0.780339860198023,7.42577187460084,1
56353,2.67510214655307,0.481687599391009,5.06641544750144,1
56385,2.65705011243085,0.52073785024402,4.89124771148369,1
56417,2.23468633952002,0.469500357298211,3.43149723924213,1
56449,2.60901473929368,0.603990478399885,3.46475469921997,1
56481,1.98824055673879,0.516395500175441,2.73542507869331,1
56513,2.10111056219813,0.486616904287359,4.26272940929867,1
56545,1.56331436676325,0.477355993586734,2.65295500507255,1
56577,1.90904612228369,0.538908831804209,3.53454536726369,1
56609,1.95718501617645,0.608788335362388,3.54550169777812,1
56641,2.04733048650043,0.383490331233003,3.9788954226837,1
56673,2.03245529743618,0.548702055783754,4.17297722069268,1
56705,2.50593255087439,0.413862016074409,3.40071560901345,1
56737,2.34858132129181,0.520608617735953,3.5841332103771,1
56769,3.75632947437288,0.439980823172216,2.92785202355038,1
56801,4.6425012622626,0.619782021249878,4.16675220985223,1
56833,4.6524113027558,0.823564726640462,4.78855525669005,3
56865,3.57337049203526,0.787307467563999,4.70675254981975,3
56897,5.72094987396521,1.51590835483335,3.57887986468596,3
56929,6.56606401497985,2.02707325458192,2.87120684222926,3
56961,5.81427468471032,2.36626686464516,3.51631561432425,2
56993,6.4046976403646,3.26483278347036,3.47606864985957,2
57025,3.62169071945907,4.23546611991074,3.97579244855868,1
